location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S """"",S_07d8be1f,...,S_07d8be1f,,,,
"S """"",S_5f4fa66c,Сай'мон.,S_5f4fa66c,,,,
"C """"",C_cb4727a3,...,C_cb4727a3,,,,
"S """"",S_5f4fa66c_1,Сай'мон.,S_5f4fa66c_1,,,,
"C """"",C_cb4727a3_1,...,C_cb4727a3_1,,,,
"S """"",S_021adcd4,Сай'мон!,S_021adcd4,,,,
"C """"",C_7a5ffad2,(?!!),C_7a5ffad2,,,,
"C """"",C_4a507dfa,(Что случилось?),C_4a507dfa,,,,
"S """"",S_8aba52ba,Я...,S_8aba52ba,,,,
"S """"",S_8aba52ba_1,Я...,S_8aba52ba_1,,,,
"S """"",S_e5444573,"Я не могу так больше, мне нужно поесть.",S_e5444573,,,,
"C """"",C_6adbdf4a,(Ха! А я говорил!),C_6adbdf4a,,,,
"S """"",S_14dfbbb3,"Прекрати, мне нужно поесть.",S_14dfbbb3,,,,
"C """"",C_864a001a,(...),C_864a001a,,,,
"C """"",C_ab3a311c,"(Ладно, так и быть.)",C_ab3a311c,,,,
"C """"",C_cc836680,"(Смотри, тебе нужно подойти к этой штуке, что висит с потолка, и сесть перед ней на колени.)",C_cc836680,,,,
"S """"",S_1fc736da,Х... хорошо...,S_1fc736da,,,,
"""""",narrator_c435b5ce,"Сара подошла к щупальцу, свисающему с потолка и присела на колени.",narrator_c435b5ce,,,,
"S """"",S_507cef62,"Так, и что теперь?",S_507cef62,,,,
"C """"",C_a5ff2452,(Теперь тебе надо открыть рот и приготовиться принять 'еду'!),C_a5ff2452,,,,
"S """"",S_c71e855c,Ч-что???,S_c71e855c,,,,
"S """"",S_6f866bf9,(Это снова какие-то извращения!),S_6f866bf9,,,,
"S """"",S_3a0a8669,"(А еще оно капает мне на ногу, фу!!!)",S_3a0a8669,,,,
"C """"",C_3c59b26e,"(Послушай, не я придумал эти правила! Я тебе только говорю то, что знаю.)",C_3c59b26e,,,,
"S """"",S_c13847c5,"Да, может, ты и не придумал их, но этот извращенец Стуков, это по-любому его проделки!",S_c13847c5,,,,
"C """"",C_7336d333,"(Это все равно придется сделать, если ты не хочешь умереть от голода!)",C_7336d333,,,,
"C """"",C_f6f30200,"(Вот увидишь, тебе это еще понравится!)",C_f6f30200,,,,
"S """"",S_07d8be1f_1,...,S_07d8be1f_1,,,,
"S """"",S_8b13ef84,......,S_8b13ef84,,,,
"S """"",S_bf434451,"Ладно, я сделаю это.",S_bf434451,,,,
"S """"",S_779cadbb,(Я должна это сделать!),S_779cadbb,,,,
"S """"",S_36079fdc,"(Хорошо, я пройду все эти испытания, но когда выберусь отсюда, то они еще поплатятся за это!)",S_36079fdc,,,,
"C """"",C_c5ebdda3,"(Да-да-да, давай уже приступай к делу.)",C_c5ebdda3,,,,
"S """"",S_21aaedde,Аааааааа.,S_21aaedde,,,,
"""""",narrator_23e9599b,Сара чуть-чуть открывает рот.,narrator_23e9599b,,,,
"S """"",S_50fc032f,"Почему ничего не происходит?? Я же сделала все, как ты сказал.",S_50fc032f,,,,
"C """"",C_b356b969,"(Я думаю, нужно открыть рот пошире.)",C_b356b969,,,,
"S """"",S_42824de5,"(Черт, это так странно!)",S_42824de5,,,,
"""""",narrator_41576a32,"Сара смущается, но выполняет.",narrator_41576a32,,,,
"S """"",S_0b450efa,Как-то так?,S_0b450efa,,,,
"S """"",S_8fba1860,ААААААААААА.,S_8fba1860,,,,
"C """"",C_1ed9e26d,"(Да, да! Правильно.)",C_1ed9e26d,,,,
"""""",narrator_37beb212,"Тентакль, свисающий с потолка, начал набухать и подергиваться.",narrator_37beb212,,,,
