"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"""""","narrator_cf360ee2","Сара продолжала следовать за Стуковым, постоянно ощущая на себе мужской взгляд.","","","","",""
"S """"","S_c1926d7c","Следи за дорогой, а то еще врежешься во что-то. Или мы заблудимся, что еще хуже.","","","","",""
"""""","narrator_040dc5c3","Сара надеялась, что Стуков прекратит так откровенно пялиться на нее, но он разрушил ее надежды в пух и прах. Мужчина повернулся к Саре, смотря на нее прямо.","","","","",""
"S """"","S_20a5ded5","Серьезно? Даже на секунду не смутишься?","","","","",""
"A """"","A_eba8b53d","Разве есть причины? Передо мной сексуальная девушка, от которой грех оторвать глаза. Тем более, если эта девушка стала еще лучше.","","","","",""
"""""","narrator_379ff476","Стуков присвистнул, еле сдерживая свои руки при себе. В его фантазиях он уже изучил все изменения, что очень хотелось повторить и в реальности.","","","","",""
"A """"","A_34716cee","Ты себя-то видела? От тебя и раньше тяжело было оторвать взгляд, но теперь...","","","","",""
"S """"","S_d7753309","Взгляд не на меня, а на мою грудь, прошу заметить.","","","","",""
"A """"","A_76df1d82","Твои сиськи все еще часть тебя. Улучшенная и очень даже привлекательная.","","","","",""
"S """"","S_481db0eb","Никогда бы не подумала, что мне придется идти рядом с тобой после всего, что я пережила. Так еще и голой.","","","","",""
"S """"","S_e88241e5","Ты ведь не упустишь возможность хотя бы посмотреть. Даже если бы мое тело совершенно не изменилось бы.","","","","",""
"A """"","A_273f779c","Я тоже не думал о таком, но очень даже рад этому исходу. Этот исход был бы не таким приятным, останься все без изменений. Но теперь...","","","","",""
"A """"","A_ef7a5afa","Могу рассмотреть все твои прелести и убедиться, что ты стала еще больше в моем вкусе.","","","","",""
"S """"","S_e3e480f1","Почему я не могла одеться там? В чем такая веская причина идти весь этот путь без одежды?","","","","",""
"A """"","A_f2b03590","У тебя нет причин больше стесняться своего голого тела, мы это проходили. А причина есть только одна. Владычица не хотела, чтобы мы теряли твое драгоценное время.","","","","",""
"A """"","A_777c4814","Поэтому ты, к моему сожалению, оденешься уже на месте.","","","","",""
"A """"","A_e4577e64","Мы уже подходим, так что прошу вперед.","","","","",""
"A """"","A_d2d05743","(Будет возможность оценить все еще и сзади, хе-хе.)","","","","",""
"""""","narrator_b84fca66","Сара осторожно прошла в новое помещение, осматриваясь по сторонам.","","","","",""
"S """"","S_7f289aad","Вау... Это уже похоже на что-то, где я могу спокойно обитать. Здесь намного просторнее.","","","","",""
"""""","narrator_9d120183","Девушка оглядывала окружение, где больше не было дверей, которые ее сдерживали. Она могла почувствовать себя свободной. Помещение было просторным, настолько, что границ даже не было видно.","","","","",""
"S """"","S_4ae0ece6","Здесь даже приятнее находиться. Не чувствуешь себя заложницей, знаешь ли.","","","","",""
"A """"","A_417fa05e","Таких комнат, как эта, множества. Больше нет причин держать тебя взаперти. Ты стала полноценной частью Роя, тебе полагается комната лучше, чем была. Это точно.","","","","",""
"A """"","A_d37310a2","Твои силы возросли, как и площадь твоего нового дома.","","","","",""
"S """"","S_bbc0a8e7","Все это хорошо, но тут все равно что-то не так... Пусто, что ли.","","","","",""
"A """"","A_9fc47229","Это временно. Ты отвыкнешь от тесноты прошлой комнаты и оценишь простор этой. Хотя, думаю тебе будет не до обстановки своего жилища, хе-хе.","","","","",""
"S """"","S_d7a650ab","Мы весьма долго добирались. Я не помню, чтобы была здесь раньше.","","","","",""
"A """"","A_7cd14bb7","Да, это новые для тебя места. Мы были только в некоторых частях корабля...","","","","",""
"A """"","A_47ac7490","Корабль настолько огромен, что за все время даже я не обошел и его меньшую часть.","","","","",""
"""""","narrator_8138a6a8","Сара почувствовала чье-то присутствие в комнате, пытаясь понять, кто решил нарушить их покой.","","","","",""
"S """"","S_4c9b9273","Тсс! Ты чувствуешь?","","","","",""
"A """"","A_5e7ff309","Чувствую что?","","","","",""
"S """"","S_2bc4a59a","Тут точно кто-то есть...","","","","",""
"SO """"","SO_72e93073","Не стоит беспокоиться.","","","","",""
"""""","narrator_d2bdf73a","Перед Сарой появилось существо, которое внешне не представляло угрозы.","","","","",""
"S """"","S_7d115af0","Кто ты?","","","","",""
"SO """"","SO_dfbc580a","Я не представился, моя оплошность. Я Сошс.","","","","",""
"""""","narrator_478fab55","Сара медленно стала обходить дрона, изучая его крупное тело.","","","","",""
"SO """"","SO_9e55df97","Я давно уже не наблюдал здесь гостей... И в эту комнату уже давно никто не входил.","","","","",""
"""""","narrator_94851901","Сошс начал издавать непонятные звуки, остро реагируя на последнее сказанное слово.","","","","",""
"S """"","S_3944edb2","(Он обладает сознанием, которое очень отличается от уровня обычного животного.)","","","","",""
"SO """"","SO_1b18294a","Я не был готов к тому, что меня кто-то посетит, но кого-то с такой силой и сексуальным телом я готов принимать в любое время, хе-хе-хе. Тем более, если в госте чувствуется разврата больше, чем у Владычицы, и красотой он с ней может посоревноваться.","","","","",""
"SO """"","SO_2a1b7f91","Я с радостью буду служить тебе, если тебе необходима моя помощь. Любая помощь, если ты понимаешь, о чем я.","","","","",""
"S """"","S_85c19697","(Странно, что дрон обладает индивидуальностью, но если я действительно могу рассчитывать на его помощь, то это даже к лучшему.)","","","","",""
"S """"","S_c333a7e3","Ты хорошо знаешь эти места?","","","","",""
"SO """"","SO_2da6d2f2","Конечно. Что именно тебя интересует?","","","","",""
"S """"","S_a8ac48ed","Что здесь происходит?","","","","",""
"SO """"","SO_334efccf","Разлад. Нет никого, кто соединил бы весь стаю воедино и стал бы во главе. Каждый считает себя слишком сильным, чтобы подчиняться.","","","","",""
"S """"","S_1b92b66d","Соединить стаю? С Владычицей мы обсуждали только эссенцию. Она и слова не сказала о том, что тут происходит.","","","","",""
"SO """"","SO_385e2a20","Ну конечно же Владычица решила не говорить тебе это. Может, она думает, что такая сильная, как ты, просто возьмет у них то, что ей нужно.","","","","",""
"SO """"","SO_f760445d","Но эти миссии не могут быть выполнены отдельно друг от друга. Пока ты не подчинишь лидеров, ты не сможешь заполучить их эссенцию.","","","","",""
"""""","narrator_d8d35ccf","Сара почувствовала присутствие еще кого-то в комнате. На этот раз это было существо, которое Сара знала.","","","","",""
"S """"","S_8949a8f0","Надзиратели... А вот и следующая наша встреча?","","","","",""
"Ov """"","Ov_989bd4c1","(Тебе снова необходима помощь наша.)","","","","",""
"S """"","S_debc74e4","А вы можете ее предложить?","","","","",""
"Ov """"","Ov_650ddd4c","(Для этого мы здесь. Все еще желаем тебе помочь.)","","","","",""
"S """"","S_dc9aa615","Я не пожалела в первый раз, когда вы предложили помощь. Не откажусь и сейчас.","","","","",""
"Ov """"","Ov_406351da","(Мудрость не покинула тебя.)","","","","",""
"S """"","S_71aee3f4","(Но я все еще не понимаю, с чем придется иметь дело...)","","","","",""
"S """"","S_42252abe","Мне кто-то может рассказать, чем мне тут придется заниматься???","","","","",""
"""""","narrator_2e47fadc","Сошс предстал перед Сарой снова, привлекая ее внимание.","","","","",""
"SO """"","SO_b645c982","Я могу помочь тебе с этим, хе-хе-хе. Я знаю все, только спроси.","","","","",""
"S """"","S_feb233b6","Хорошо, как тебя там, дрон...","","","","",""
"SO """"","SO_2dde0a67","Сошс, меня так зовут. Но вы можете звать меня как угодно *идиотский смешок*.","","","","",""
"S """"","S_5b70fee2","С какими лидерами мне придется столкнуться?","","","","",""
"SO """"","SO_e34becb4","Всего лидеров семь. Со мной ты уже знакома. Но также есть лидеры муталисков, ультралисков, стражей, гидралисков, осквернителей и зерглингов. Я могу рассказать детальнее о каждом.","","","","",""
"SO """"","SO_7e6b2650","О ком первом ты хочешь узнать?","","","","",""
"SO """"","SO_dabab8bd","О ком мне стоит рассказать дальше?","","","","",""
"S """"","S_264f1ac5","Что скажешь о лидере зерглингов?","","","","",""
"SO """"","SO_33cc8409","С ним не может быть проблем. Думаю, ты уже встречалась с зерглингами. Они не отличаются особым умом, как и их лидер. Он с трудом может говорить, не далеко уходя поведением от обычного животного.","","","","",""
"SO """"","SO_138df651","Из-за этого с ним очень тяжело о чем-то договариваться. Хоть он и лидер, но все еще зерглинг. Его не возьмешь умом, только грубой силой. Но даже если тебе удастся его приручить, его внимание всегда придется удерживать своим телом, хе-хе-хе. Зерглинги не из тех, у кого все в порядке с усидчивостью.","","","","",""
"S """"","S_2acf36a7","(С этим должно быть очень просто... Тем более, что у меня уже был опыт. Можно было бы начать с него.)","","","","",""
"S """"","S_c1223316","Что по поводу лидера гидралисков?","","","","",""
"SO """"","SO_e8831edd","Он считается одним из самых важных из-за возможности его армии вести дальний бой. Из-за разрыва связи с Роем ведет себя скрытно. Я бы был начеку рядом с ним. Мало ли, еще решит неожиданно выбросить свои шипы...","","","","",""
"SO """"","SO_971655eb","Но как лидер он все же отличается от остальных гидралисков своей жесткостью. Он явно какой-то элитный экземпляр гидралиска, со своими специфическими предпочтениями.","","","","",""
"SO """"","SO_051fd3d8","Скажу по секрету... У него есть слабость к большой груди. Так что на тебя он точно обратит внимание.","","","","",""
"S """"","S_add95709","(Грудь значит да... В этом месте не хватает более дружелюбных существ... Нужно увидеть его лично и узнать больше о его характере, если его войска действительно такие важные.)","","","","",""
"S """"","S_5d29d6bf","Что известно о лидере осквернителей?","","","","",""
"SO """"","SO_c1c7d550","О-о-о-о... Его название говорит само за себя. Это самый подлый извращенец, которого ты только могла бы встретить. Никто не знает, откуда это у него.","","","","",""
"SO """"","SO_8dbe22c8","Он будет видеть в тебе только инкубатор для своих личинок. Интересный опыт, как по мне, хи-хе-хи. Ты такое точно никогда не испытывала, а он любит быть первым во всем.","","","","",""
"SO """"","SO_f14469ce","Но он достаточно умен, чтобы не сражаться в открытую. Однако даже так у него появились разногласия с лидером ультралисков.","","","","",""
"S """"","S_e3ac8a92","Разногласия? О чем речь?","","","","",""
"SO """"","SO_e0de78c2","А так пустяк, однажды они пытались его раздавить.","","","","",""
"S """"","S_f211da98","... Да весьма странный момент.","","","","",""
"S """"","S_e3021653","(Буду надеяться, что это все, что от него можно ожидать. Кажется, с ним будет не так легко справится.)","","","","",""
"S """"","S_6c458185","Что ты знаешь о лидере муталисков?","","","","",""
"SO """"","SO_72be7cd1","Это особь женского пола, ведущая борьбу в воздухе. Хищное и опасное существо, армию которой стараются избегать. Она имеет очень большое влияние и силу, потому не станет обращать внимание на тебя, пока ты не заручишься поддержкой других лидеров.","","","","",""
"SO """"","SO_3ed0d796","Тебе не стоит вступать с ней в драку, потому что она может навредить тебе своей кислотной кровью. Но ее можно заинтересовать членом.","","","","",""
"S """"","S_608e3521","Что? Членом?","","","","",""
"SO """"","SO_fa4433d2","Да, все верно, иногда ее животная натура очень даже возбуждающаяся, хе-хи-хи. Главное – найти подход.","","","","",""
"SO """"","SO_47319963","Я вот однажды смог ее привлечь и она трогала мой член. Все бы пошло дальше, если бы нам не помешали. Но если бы мы продолжили...","","","","",""
"S """"","S_ea04266c","... Ты действительно думаешь, что мне сейчас хочется это слушать, есть темы поважнее.","","","","",""
"SO """"","SO_d867a057","Как скажешь, но мне понравилось как она трогала меня. Хи-хе-хи-хе.","","","","",""
"S """"","S_72599761","(Не самый простой противник... Я бы не хотела даже связывалась с ней, слишком много придется приложить усилий, но ее сила будет очень полезной.)","","","","",""
