location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"""""",narrator_cf360ee2,莎拉跟着斯托克夫离开了这里.一段时间后....,,,,,
"S """"",S_c1926d7c,嘿，你认识路吗？,,,,,
"""""",narrator_040dc5c3,莎拉开始抱怨起来.,,,,,
"S """"",S_20a5ded5,刚才的爆炸，弄坏了你的脑子吗?,,,,,
"A """"",A_eba8b53d,你才知道啊！那都是拜你所赐.,,,,,
"""""",narrator_379ff476,斯托克夫吹着口哨，一副耍无赖表情.,,,,,
"A """"",A_34716cee,啊...还是一样漂亮,,,,,
"S """"",S_d7753309,看路，不要盯着我看.,,,,,
"A """"",A_76df1d82,我的视线根本无法从性感的你这里移开.,,,,,
"S """"",S_481db0eb,刚才面对她的时候，你也一样出言轻薄吗？,,,,,
"S """"",S_e88241e5,她怎么没把你打死？,,,,,
"A """"",A_273f779c,说起了，我们还有一段小插曲...,,,,,
"A """"",A_ef7a5afa,真的令人回味无穷.,,,,,
"S """"",S_e3e480f1,难道，我的衣服是你脱的?,,,,,
"A """"",A_f2b03590,并不是这样.,,,,,
"A """"",A_777c4814,你的衣服是你爆炸过后，自己崩坏的.,,,,,
"A """"",A_e4577e64,你的另一形态，只是帮我口交了一下然后把精液吞了下去，仅此而已.,,,,,
"A """"",A_d2d05743,(啊！那性感的小嘴.),,,,,
"""""",narrator_b84fca66,莎拉不再理他，而是走进了新房间.,,,,,
"S """"",S_7f289aad,哇，我以后可以住在这里吗？这里要宽敞得多.,,,,,
"""""",narrator_9d120183,莎拉环顾四周，周围没有更多的门挡住她，房间很宽敞，大得难以想象.,,,,,
"S """"",S_4ae0ece6,这样的感觉真是太好了，完全没有囚犯的感觉.,,,,,
"A """"",A_417fa05e,你依然是囚犯，至少目前是.,,,,,
"A """"",A_d37310a2,这是为你现在量身订做的房间.,,,,,
"S """"",S_bbc0a8e7,它很棒，只是有点太大了，你不觉得吗?,,,,,
"A """"",A_9fc47229,目前设施还正在完善，你就先将就着吧！,,,,,
"S """"",S_d7a650ab,我还是第一次听说，虫族也有未装修的地方.,,,,,
"A """"",A_7cd14bb7,是的，这里依然是飞船的某处...,,,,,
"A """"",A_47ac7490,我们乘坐的飞船无疑是巨大的.,,,,,
"""""",narrator_8138a6a8,莎拉感觉到房间还有别的气息.,,,,,
"S """"",S_4c9b9273,嘘! 你感觉到了吗?,,,,,
"A """"",A_5e7ff309,什么?,,,,,
"S """"",S_2bc4a59a,这里肯定还有人...,,,,,
"SO """"",SO_72e93073,不用担心。,,,,,
"""""",narrator_d2bdf73a,一个看似没有威胁的生物出现在莎拉面前.,,,,,
"S """"",S_7d115af0,不，这一定不是真的！,,,,,
"SO """"",SO_dfbc580a,抱歉，还没自我介绍，你可以叫我督察者.,,,,,
"""""",narrator_478fab55,莎拉开始研究这个生物，观望着它巨大的身体.,,,,,
"SO """"",SO_9e55df97,好久好久没人来这里了.,,,,,
"""""",narrator_94851901,好久好久没人来这里了.,,,,,
"S """"",S_3944edb2,(它看上去似乎很孤单.),,,,,
"SO """"",SO_1b18294a,最后一个拜访我的人，是性感的女王陛下.,,,,,
"SO """"",SO_2a1b7f91,看在她的份上，如果您需要我的帮助，我很乐意为您服务.,,,,,
"S """"",S_85c19697,(那个家伙看起来很有个性，也许我可以从它这里知道点什么.),,,,,
"S """"",S_c333a7e3,你对这个地方很了解吗?,,,,,
"SO """"",SO_2da6d2f2,当然，你感兴趣吗?,,,,,
"S """"",S_a8ac48ed,我只是随便问问,,,,,
"SO """"",SO_334efccf,你似乎想要从我这里探听到什么.,,,,,
"S """"",S_1b92b66d,你想多了，是女王让我来这里的.,,,,,
"SO """"",SO_385e2a20,你明显看起来是外族人.,,,,,
"SO """"",SO_f760445d,为什么女王陛下会让你这个外族人来找我.,,,,,
"""""",narrator_d8d35ccf,这时候莎拉感觉到了熟悉的气息.,,,,,
"S """"",S_8949a8f0,是领主大人吗?,,,,,
"Ov """"",Ov_989bd4c1,(莎拉，你似乎遇到麻烦了),,,,,
"S """"",S_debc74e4,你能帮我吗?,,,,,
"Ov """"",Ov_650ddd4c,(这就是我来这里的原因.),,,,,
"S """"",S_dc9aa615,我不知道该怎么做.,,,,,
"Ov """"",Ov_406351da,(发挥你的聪明才智.),,,,,
"S """"",S_71aee3f4,(但我仍然不明白我要做的事...),,,,,
"S """"",S_42252abe,有人告诉我，我来这个房间可以干点什么吗???,,,,,
"""""",narrator_2e47fadc,督察者再次出现在莎拉的面前.,,,,,
"SO """"",SO_b645c982,嘿，你怎么不问我呢？,,,,,
"S """"",S_feb233b6,好吧！你有名字吗？督察者...,,,,,
"SO """"",SO_2dde0a67,督察者就是督察者，如果你记不住的话，可以随便称呼我.,,,,,
"S """"",S_5b70fee2,那么，我以后还要跟谁打交道呢?,,,,,
"SO """"",SO_e34becb4,虫族一共有七位首领，你已经认识我了，你可以向你介绍每个人.,,,,,
"SO """"",SO_7e6b2650,你想先了解谁,,,,,
"SO """"",SO_dabab8bd,问我没错的，我应该都知道,,,,,
"S """"",S_264f1ac5,你是如何看待小狗首领的?,,,,,
"SO """"",SO_33cc8409,小狗这是虫族最常见的单位，它不会说话，举止像个动物.,,,,,
