location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S """"",S_d0932d9e,我觉得自己更堕落了。,,,,,
"C """"",C_c774cd8f,(难得不是吗？),,,,,
"S """"",S_8e940e7f,这样看着自己一步步的转变很难受。,,,,,
"C """"",C_253924ab,(要想离开这里，你必须通过女王的所有考验。),,,,,
"S """"",S_532f5768,是的，我也知道。,,,,,
"C """"",C_4070d87d,(所以，你还需要更多努力。),,,,,
"S """"",S_43ed2eaf,更多努力？,,,,,
"C """"",C_4166dffe,(等到了，那个时候，你的身体就可以完全适应了。),,,,,
"S """"",S_303aced8,真是......,,,,,
"S """"",S_148bb45e,但是...这是我目前唯一活下来的理由。,,,,,
"C """"",C_08ea5c58,(好好利用这个理由。),,,,,
"S """"",S_8beadc4c,也不知道，将来还会发生什么可怕的事。,,,,,
"""""",narrator_9ab52a46,莎拉思考着自己未来的路，开始变得焦虑。,,,,,
"S """"",S_c69351f5,不，我好像有点不对劲...,,,,,
"S """"",S_bea360e9,我以为自己已经克服了负面情绪，不行，我必须放松。,,,,,
"C """"",C_1adf3243,(你是从多久之前认识到这一点的？),,,,,
"S """"",S_00fc28e0,自从遇到斯托克夫那个变态开始，我的厄运就开始了。,,,,,
"C """"",C_af9d337d,(也许，这就是你们人类所说的命运的安排吧！),,,,,
"S """"",S_309d8790,……,,,,,
"S """"",S_f6646674,切，我才不那么认为！,,,,,
"C """"",C_7f4b60fa,(想一想又有多少人类可以跟蜂群之间建立联系？),,,,,
"S """"",S_c80a6e12,这倒也是，不过这并不是，我所关心的！,,,,,
"S """"",S_3c7a0bf3,咦...门怎么开了？,,,,,
"C """"",C_474a2418,(好像是。),,,,,
"S """"",S_6d4307ad,是守卫开的门吗？,,,,,
"C """"",C_04687ba0,(如果你真的好奇的话，何不自己出去看看呢？),,,,,
"""""",narrator_b2780056,莎拉在出口前停了下来。,,,,,
"S """"",S_f177c5be,慢着...,,,,,
"S """"",S_6ca24e49,如果这是一个新的陷阱呢？,,,,,
"C """"",C_b26a3010,(也对...),,,,,
"S """"",S_05cb05f0,不管怎么样，我还是想去看看。,,,,,
"C """"",C_c16ce6e5,(果然，你们人类都是犯贱的生物！),,,,,
"C """"",C_36ebf858,(明明知道也许会发生什么，但是从不放弃希望。),,,,,
"S """"",S_57bed8cf,你太吵了，我就是要去看。,,,,,
"S """"",S_780e1760,哇，这里太安静了。,,,,,
"C """"",C_c680f218,(你做任何事，都是靠直觉的吗？),,,,,
"Lside6 """"",Lside6_e4aebebb,(！！！),,,,,
"L """"",L_76859a0b,(滚!),,,,,
"""""",narrator_cca30abb,莎拉感觉自己被一股无形的力量推了一下，这个陌生人似乎有种她不了解的力量。,,,,,
"S """"",S_e229a6d1,(刚才我怎么了？ 她看起来很弱，难道是超能力吗？),,,,,
"S """"",S_838ca852,(越是这个时候，我越不能紧张，也许可以吓退她。),,,,,
"C """"",C_c6b1cd46,(喂，你真的要走上前吗？),,,,,
"S """"",S_01718074,你好，你是谁？,,,,,
"C """"",C_da4a18db,(该死的，你为什么做事总不和我商量呢？...),,,,,
"""""",narrator_ce842fac,陌生人听到莎拉的话，迟疑了一下。然后用直勾勾的看着莎拉。,,,,,
"L """"",L_17c4adeb,(我的名字是利扎拉。 我和我的团队到这里来营救我们的一名船员。你又是谁？),,,,,
"S """"",S_b6252fa7,(面对一个陌生人，她竟然直接把她的计划告诉我了，真是愚蠢。),,,,,
"S """"",S_03b822da,我是莎拉，我无意冒犯你。,,,,,
"""""",narrator_39918e63,莎拉集中了精神，使自己摆脱了控制，那个神族女孩表情变了。,,,,,
"L """"",L_d97913e5,(什么？),,,,,
"L """"",L_a5cce7d8,(你竟然摆脱了我的控制！),,,,,
"S """"",S_87d42690,(是的，我认为，这并没有什么了不起的。),,,,,
"L """"",L_3bca57e0,(不错，不错，一个有超能力的人类。),,,,,
"L """"",L_1e9a5e02,(既然如此，你为什么会被囚禁在这里，那些虫族它们要对你做什么？),,,,,
"S """"",S_0a6e8c0c,(这就是全部的事实，我被囚禁了。),,,,,
"C """"",C_7437c79b,(你也可以选择离开。),,,,,
"S """"",S_d16e5af5,(选择，我有选择吗？),,,,,
"C """"",C_d7539f77,(你应该珍惜这次得到教化的机会。),,,,,
"S """"",S_145a47eb,这些野蛮的训练，也是教化的一种吗？,,,,,
"C """"",C_e5de516c,(我还以为你已经习惯了。),,,,,
"L """"",L_3b72b4ea,(女孩，我能从你脑子里感知到另外一个生物。),,,,,
"L """"",L_55c09c87,(你被植入了寄生虫吗？),,,,,
"S """"",S_38eba268,(那个女孩太厉害了，竟然能感知塞蒙的存在...),,,,,
"p1 """"",p1_6a149f3d,(利扎拉？ 你在哪？！ 用得着，耽误这么久吗？),,,,,
"S """"",S_83f11923,(好像是那个女孩的同伙。),,,,,
"L """"",L_71e65b55,(出了点事...不过，我会尽快赶回来的。),,,,,
"p1 """"",p1_daf04be8,(别冒险，如果你发生什么事，阿卡伦就会杀了我。),,,,,
"S """"",S_9c97218e,你为什么不马上回去呢？,,,,,
"L """"",L_ef19071c,(嘘，你不想我救你吗？),,,,,
"S """"",S_2449ed7d,你甚至都不了解我。,,,,,
"L """"",L_cdaf5a41,(多么可怜的灵魂，如果我不能救你的话，这样我是不会心安的。),,,,,
"S """"",S_083beabd,不应该啊，你你的任务不是找到你的船员吗？我显然不像你们中的任何一个。,,,,,
"L """"",L_2a34db04,(但...我怎能把你留在这里？在这个恶心的地方？特别是你的力量...我不能把你留在这儿！),,,,,
"S """"",S_e9da06d2,其实，你完全没必要对我这么好...,,,,,
