"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"S """"","S_ce46f2b4","怎么办？… ","","","","",""
"S """"","S_c211d0e1","我不喜欢被弄脏脸的感觉。","","","","",""
"C """"","C_ab7999b3","（更变态的，你不也做过吗？… ）","","","","",""
"S """"","S_c1969b03","为什么还要完成这些更变态的测试?","","","","",""
"S """"","S_dd0c5c4e","我只是想离开这里。","","","","",""
"C """"","C_9aafd837","（我希望有一天，你能别这样瞎折腾。）","","","","",""
"S """"","S_55d741ff","","","","","",""
"S """"","S_28a13cca","终于跑出来了！","","","","",""
"C """"","C_0133bdae","（这次，你又打算干什么傻事?）","","","","",""
"S """"","S_78f41f1a","你不是已经知道吗?为什么还要问？","","","","",""
"C """"","C_b5f099dc","（我还是喜欢让你亲口说出这些愚蠢的想法。）","","","","",""
"S """"","S_22c542db","这并不愚蠢！","","","","",""
"C """"","C_05e0a29a","（你为什么不放弃逃脱计划呢？安分守己的留在这里。）","","","","",""
"S """"","S_a0589725","我并属于这里，只要有一点点机会，我就要逃出这个监狱。","","","","",""
"C """"","C_d24af550","（所以，你又打算尝试那些触手?）","","","","",""
"S """"","S_458fd6f1","为什么不呢？我没理由放弃的。","","","","",""
"S """"","S_a22caf15","它们对我的动作有反应。也许我正好可以利用这一点，化为己用！","","","","",""
"C """"","C_10e1046e","（所以，你打算在它们帮助下逃脱?）","","","","",""
"S """"","S_9f341cbd","嗯，我打算把斯托克夫叫过来，然后命令触手抓住它，这样我就可以跑了。","","","","",""
"C """"","C_9c9a2472","（想法很天真，不过，我想告诉你，控制这些触手可不容易。）","","","","",""
"S """"","S_534012eb","放心，我已经有计划了！","","","","",""
"S """"","S_5f6c106f","我正打算尝试一下。","","","","",""
"C """"","C_a0dc26f8","（真是愚蠢。）","","","","",""
"S """"","S_c69851ab","我很顽强，只要我决定的事，就会去做。","","","","",""
"""""","narrator_1aee571a","莎拉朝触须走了几步，观察它们的反应。","","","","",""
"S """"","S_c8be1fc6","这些家伙好像有反应了。","","","","",""
"S """"","S_ebd72d2b","也许，我可以试着去诱惑它们… ","","","","",""
"C """"","C_ddca2c69","(变态...)","","","","",""
"S """"","S_30e46d57","什么？","","","","",""
"C """"","C_b044b4a0","（真是恶心，靠诱惑这些低等生物，去帮你抓斯托克夫?）","","","","",""
"S """"","S_62c8f5b1","……","","","","",""
"S """"","S_c741687f","没错，我正打算这么做！","","","","",""
"S """"","S_76ac349b","过程并不重要，关键是达成目的。","","","","",""
"C """"","C_41249fe2","（好吧！就让我看看你摆姿弄骚。）","","","","",""
"""""","narrator_669a1be9","","","","","",""
"S """"","S_fe57f2b9","我需要集中注意力！看看它们会不会再来抓我。","","","","",""
"""""","narrator_274dffe6","莎拉这次更加接近，触须开始活跃起来，但它们并没有想要抓住莎拉的胳膊或腿。相反，它们寻找着是她身体其他部位。","","","","",""
"S """"","S_21f1bcdc","（这些变态的触手……就像这艘船上的其他东西一样……）","","","","",""
"S """"","S_229178dc","我要试着去操控它们。","","","","",""
"S """"","S_19b78ced","不知道会付出什么，不过我必须要这么做。","","","","",""
"""""","narrator_3a61971d","莎拉闭上眼睛，尽力集中注意力在触须上。","","","","",""
"S """"","S_75f46a77","为什么这么难?！ … ","","","","",""
"S """"","S_7e765412","好像不管用，可能我还得试一次。","","","","",""
"""""","narrator_e5b0150d","莎拉感觉很累，她绝望地继续用她所有的力量控制那些触须。","","","","",""
"S """"","S_8fad836f","这不公平！","","","","",""
"S """"","S_640e91ce","每次都在关键地方断连了… ","","","","",""
"C """"","C_b54bd9f8","（准备放弃了吗?）","","","","",""
"S """"","S_0a5ab80c","这是不可能！","","","","",""
"S """"","S_2543a1a5","我要稍微改变一下策略。","","","","",""
"S """"","S_5339c338","我敢肯定这些触须和这里的任何东西一样邪恶。所以我还需要控制它们。","","","","",""
"S """"","S_9b4777c2","如果你要问我是否决定用我的身体来诱惑它们制，我的回答是肯定的。必须做出牺牲… ","","","","",""
"C """"","C_79701469","（我甚至都没打算问你… ）","","","","",""
"S """"","S_8eebbdb0","哼… ","","","","",""
"""""","narrator_eda7cb26","莎拉想要验证自己的新策略是否正确，她自信地靠近触手，保持安全距离。","","","","",""
"S """"","S_c19ee220","它们在碰我… ","","","","",""
"S """"","S_54e63d43","我需要和它们进行交流… ","","","","",""
"""""","narrator_4c2eb168","当莎拉实施她计划的时候，一些最活跃的触手开始抚摸这个她的胸部。","","","","",""
"""""","narrator_cbe5b3c4","紧接着，另外一条触手也缠了上来。","","","","",""
"S """"","S_505184ad","真是好色。","","","","",""
"S """"","S_d4228356","（它们怎么跟斯托克夫一样… ）","","","","",""
"S """"","S_72b042f4","（这里的一切东西都不正常！）","","","","",""
"S """"","S_3bc94827","（我就知道没这么轻松。）","","","","",""
"""""","narrator_1391b416","莎拉试着让触手的移动速度慢下来，渐渐地它们的活动真的开始慢下来了。","","","","",""
"S """"","S_d9cc0ab9","！！！","","","","",""
"S """"","S_753879fc","起效果了吗?","","","","",""
"S """"","S_055d6e16","这种方法对它们有用？。","","","","",""
"C """"","C_7a8ac4f6","（不用怀疑自己，看起来你很有天赋。）","","","","",""
"S """"","S_a5f58150","（我只是全身心投入了进去。）","","","","",""
"C """"","C_f67fe8cf","（再坚持一下，你肯定可以把它们搞定。）","","","","",""
"S """"","S_7a1b99fe","(！！！)","","","","",""
"""""","narrator_698c2bb9","还没来得及高兴多久，那些触须又活跃地在她胸前蠕动起来。","","","","",""
"S """"","S_83d8983b","（可恶… ）","","","","",""
"C """"","C_5d87a09c","（还想玩弄它们，我看是它们玩弄你。）","","","","",""
"S """"","S_ef7ad3dd","（不试试看怎么知道？！）","","","","",""
"C """"","C_eee64a3d","（哈哈，你的身体显然不同意这个计划。）","","","","",""
"S """"","S_d27c2f49","（至少有一次，它们是付出我的。）","","","","",""
"""""","narrator_08fc3d54","莎拉的思绪被这些触手打断了。其中一根发现了莎拉身体一处特别敏感的地方，导致莎拉的皮肤上突然起了鸡皮疙瘩。","","","","",""
"S """"","S_6cdda6eb","啊啊… 不不不… ","","","","",""
"S """"","S_3e1d4d5c","（至少现在我还能承受！）","","","","",""
"""""","narrator_2469d59d","莎拉继续试图控制他们的活动范围，但日益增长的快感不断分散她的注意力。","","","","",""
"S """"","S_35ff4dbd","要怎样才能平静下来?","","","","",""
"C """"","C_88718960","（这些好色的生物是如此饥渴。）","","","","",""
"S """"","S_1c8314af","啊啊… 看来，我的计划行不通。","","","","",""
"C """"","C_30d6c2ec","（那就屈服于这种感觉吧。）","","","","",""
"""""","narrator_5501b8e4","尽管这个提议很诱人，但她仍然明白，如果她完全失去了对形势的控制，这些触手会对她做什么？","","","","",""
"S """"","S_a0ba642c","你想惹我生气。但你不会得逞的！","","","","",""
"C """"","C_ba7889a1","（不是我，现在你的对手是它们。）","","","","",""
"S """"","S_27c99e97","","","","","",""
"C """"","C_f0aec115","（我只是希望帮你分忧。）","","","","",""
"S """"","S_63517391","（我才不需要你。）","","","","",""
"C """"","C_37063dcf","（我希望你能冷静下来，想想你的初衷是什么。）","","","","",""
"S """"","S_e2e3615b","（我要离开这。）","","","","",""
"S """"","S_de98c112","（我不想永远过着被囚禁的生活。）","","","","",""
"S """"","S_e63df44c","（这就是我为什么一直要离开的目的… ）","","","","",""
"S """"","S_4964e51a","(Ahhh... mmm...)","","","","",""
"""""","narrator_7edc4f4a","每一秒都很艰难，她的思想几乎快要被那些触手征服了。","","","","",""
"""""","narrator_cdcc95c8","莎拉时不时地设法让触须平静下来，给自己一点喘息的机会。","","","","",""
"S """"","S_07086b68","（好累，好累啊。）","","","","",""
"S """"","S_b9bba416","（啊啊啊啊……）","","","","",""
"S """"","S_72deba51","（多么可怕，难以想象，如果我没有穿衣服会怎么样？。）","","","","",""
"C """"","C_7bb6ed53","（别死撑，你可以随时放弃。）","","","","",""
