"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"S """"","S_45c3ca0e","塞蒙，我想我已经准备好开始训练我和蜂群的联系了。","","","","",""
"C """"","C_464c6d46","(太好了。我会尽力向你解释的。)","","","","",""
"C """"","C_d204442f","(这并不容易，所以一开始就准备好不太懂。)","","","","",""
"C """"","C_8f061e83","(正如我之前告诉过你的，你已经能够听到蜂群的声音了，但是如果你真的听到的话，你的大脑无法承受压力。)","","","","",""
"C """"","C_c152a7d1","(幸运的是，你是一个很强的灵能者，你之前的训练对我们有很大的帮助。)","","","","",""
"S """"","S_a4dad63b","……","","","","",""
"S """"","S_43cdd980","(你。。。你知道吗？)","","","","",""
"C """"","C_0ad0a581","(是的，但现在不是讨论这些问题的时候。)","","","","",""
"S """"","S_471082e6","（……）","","","","",""
"C """"","C_01c42333","(所以，你可能已经猜到了，我一直在关闭你和蜂群之间的连接，同时压制你的灵能。)","","","","",""
"S """"","S_4e029fc3","（那么，什么时候会提到培训部分？我该怎么办？）","","","","",""
"C """"","C_987e728e","(不要着急。首先，你应该体验一下蜂群的感觉。)","","","","",""
"C """"","C_d9d01375","(我现在要稍微打开你与Swarm的连接，做好准备。)","","","","",""
"S """"","S_45d2873d","(好的，我准备好了！)","","","","",""
"""""","narrator_4423356f","莎拉全神贯注于她的思想和感情，她的脸变成了一个石头面具。","","","","",""
"S """"","S_0cbe9054","","","","","",""
"S """"","S_67e7dfdc","","","","","",""
"S """"","S_4249c312","","","","","",""
"S """"","S_e64d674b","","","","","",""
"S """"","S_ca675970","不，不，不！啊。。。","","","","",""
"""""","narrator_1bb5e4dc","一个难以想象的巨大生物的形象出现在萨拉的脑海里。它周围有许多飞行的虫族，似乎是由甲壳素覆盖的触角，只是触角和骨痂。以广阔的空间作为背景，莎拉可以注意到触角是多么巨大。在这个生物的身体中间有一只独眼巨人的眼睛。它正看着莎拉。","","","","",""
"""""","narrator_fe027faf","","","","","",""
"S """"","S_9ccf078b","！！！","","","","",""
"S """"","S_e9b68be3","那是什么东西？？？别靠近！","","","","",""
"""""","narrator_9fc7173b","突然，各种各样的记忆碎片侵入了莎拉的脑海。他们似乎没有联系在一起，也没有足够的时间让莎拉理解他们。","","","","",""
"S """"","S_84778d3b","","","","","",""
"S """"","S_327362c6","不。。。发生什么事。。。","","","","",""
"C """"","C_cddfb5b8","","","","","",""
"C """"","C_ec2e8f3d","","","","","",""
"C """"","C_94fdcf87","","","","","",""
"C """"","C_e3ddfc05","","","","","",""
"S """"","S_010e5818","","","","","",""
"S """"","S_3bed101f","那是什么。。。还有。。。","","","","",""
"S """"","S_cde7f99a","啊。。。我的头。。。为什么这么痛。。。","","","","",""
"C """"","C_6eedfac9","(别担心，这是很自然的反应。如果你允许的话，我可以减轻痛苦。)","","","","",""
"S """"","S_ae022b5b","是的，那太好了。","","","","",""
"C """"","C_ff444358","(等一下。)","","","","",""
"""""","narrator_13db018f","莎拉的头痛减轻了，但她觉得有点累。","","","","",""
"S """"","S_89d82e4f","我经历过更糟的事情，没必要浪费你的精力。","","","","",""
"C """"","C_815e31b4","(听你的。)","","","","",""
"C """"","C_86f862a4","(一开始一切都很好，我很容易就引导你。。。但后来你就不再回应了。)","","","","",""
"S """"","S_50ec9922","(你知道为什么会这样吗？)","","","","",""
"C """"","C_d91a3b5b","(最有可能的是，你的大脑试图深入到蜂群中，然后。。。嗯，吸进去了。)","","","","",""
"C """"","C_aa60e7c3","(奇怪的是，我当时感觉不到你的存在，好像你刚刚消失了。。。你还记得发生了什么吗？)","","","","",""
"S """"","S_616d3d28","(我......我不知道。)","","","","",""
"S """"","S_fb90b710","(太多了。。。我看到了一些回忆，我不知道它们属于谁。。。他们都是。。。撕碎了。而且，它们变化很快。)","","","","",""
"S """"","S_5a9ec028","我记得很清楚的一件事是。。。一种生物。一个看起来很奇怪的生物。。。还有一个非常可怕的。","","","","",""
"C """"","C_64c0f7ca","(嗯，很多东西都符合这个描述。只有继续训练，我们才能发现是什么。)","","","","",""
"""""","narrator_b8002ac8","突然，莎拉房间的门开了，斯图科夫进来了。","","","","",""
"A """"","A_5f3f8371","现在不是时候吗？","","","","",""
"S """"","S_8284caa0","不，我们刚刚结束。","","","","",""
"A """"","A_0376ac93","伟大的。是时候把你介绍给阿巴瑟了。。。","","","","",""
"S """"","S_9ccf078b_1","！！！","","","","",""
"S """"","S_c55dca96","马上？","","","","",""
"A """"","A_c50e56f3","不，他以先到先得的原则接受客户。当然现在！","","","","",""
"S """"","S_a4dad63b_1","……","","","","",""
"S """"","S_c0623018","(白痴......)","","","","",""
"A """"","A_f828e147","我们走，他在等你。","","","","",""
"C """"","C_c20fae7e","(我们的谈话可以等等，会见阿巴图尔更重要。)","","","","",""
"S """"","S_e6eff5ae","(听你的。)","","","","",""
"A """"","A_8095fe14","我们到了，你一个人去。","","","","",""
"S """"","S_28d8f5c7","你不和我一起去？","","","","",""
"A """"","A_87afcc2e","不，我在这儿等你。等你做完了，我带你回去。","","","","",""
"A """"","A_4daeeba1","别在那里浪费时间，我不想永远住在这里。","","","","",""
"""""","narrator_a7fda770","斯图科夫靠在墙上，拿出某种装置，继续盯着它展示的东西。","","","","",""
"""""","narrator_b3b58418","莎拉一想到要怎么开门，他们就自己开门了。一团诡异的绿雾从他们身后盘旋而来。","","","","",""
"S """"","S_4a031120","哦。。。那味道。。。","","","","",""
"Aside3 """"","Aside3_77be75d7","那远不是你在里面看到的最糟糕的事情。","","","","",""
"S """"","S_d411a453","(嗯。。。那里面是什么？斯图科夫似乎对这种生物很反感。)","","","","",""
"S """"","S_313e3393","(好吧，是时候找出这个生物是什么了，为什么我现在就要去见它。)","","","","",""
"S """"","S_2e16e2c8","好吧，我进去。","","","","",""
"""""","narrator_5a0f01d0","莎拉一进门，门就关上了。她发现自己住的房间真的很大，似乎一点也没有界限。","","","","",""
"""""","narrator_6f7328f4","它看起来有点像一个巨大的迷宫，有许多长长的走廊，里面排列着各种各样的胶囊。有些容器是空的，而另一些容器里装着不同的生物和液体。","","","","",""
"""""","narrator_648045c5","莎拉从未见过类似的东西，她看到的东西让她有点害怕。","","","","",""
"""""","narrator_b83dab96","但莎拉不仅仅是一个人族，她是一个幽灵，所以她习惯了恐惧。","","","","",""
"S """"","S_4383c831","(赛门，我现在要去哪里？)","","","","",""
"""""","narrator_0b470444","作为回应，她只听到周围一些液体的起泡声。","","","","",""
"S """"","S_b4ddb9a1","(说吧？你能听见我说话吗？)","","","","",""
"S """"","S_d756f3bc","(见鬼。。。我已经......)","","","","",""
"S """"","S_9ccf078b_2","！！！","","","","",""
"""""","narrator_63d708ef","突然，一个奇怪的人从地上出现在莎拉面前，盯着她看。","","","","",""
"AB """"","AB_f926e498","人族有机体。遗传密码原始，人族本质薄弱。需要升级。","","","","",""
"S """"","S_6386ab8d","你在说什么？什么升级？！你敢碰我！","","","","",""
"AB """"","AB_19bcee3d","感到恐惧，可以接受。没有发现与其他人类的区别。需要进一步检查。","","","","",""
"S """"","S_70f56d5e","你是谁？我应该在这里见你吗？","","","","",""
"AB """"","AB_bb461cd9","Abathur，升级蜂群，研究基因密码，为主谋服务。正在接受女主人的命令。","","","","",""
"S """"","S_519f6e67","我为什么要见你？","","","","",""
"AB """"","AB_48cb28a9","太多的交流。发现的生物。遗传密码是可以接受的，没有足够的数据。需要学习。","","","","",""
"AB """"","AB_79b5e496","禁止更改。禁止实验。寻找替代品。","","","","",""
"S """"","S_df77f0c9","(等等，他是在说赛门吗？)","","","","",""
"AB """"","AB_e4979a27","问题未理解，未找到逻辑结构。","","","","",""
"AB """"","AB_c16e5645","找到替代方案。需要学习材料。","","","","",""
"""""","narrator_f0be3a34","*刺痛*","","","","",""
"""""","narrator_4d0689f5","","","","","",""
"S """"","S_d48a7fec","哎呀(摔倒)！","","","","",""
