"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"S """"","S_45c3ca0e","Sai, penso di essere pronto per iniziare ad allenare la mia connessione con lo Sciame.","","","","",""
"C """"","C_464c6d46","(Ottimo, proverò a spiegartelo.)","","","","",""
"C """"","C_d204442f","(Non sarà facile, quindi preparati a non capire molto all'inizio).","","","","",""
"C """"","C_8f061e83","(Come ti ho già detto prima, sei già in grado di sentire lo Sciame, ma la tua mente non può gestire la tensione che sarebbe stata sottoposta se lo avessi effettivamente sentito.)","","","","",""
"C """"","C_c152a7d1","(Fortunatamente, sei un forte psionico e gli allenamenti che hai affrontato prima ci aiutano davvero qui.)","","","","",""
"S """"","S_a4dad63b","","","","","",""
"S """"","S_43cdd980","(Tu ... sai di loro?)","","","","",""
"C """"","C_0ad0a581","(Sì, ma ora non è il momento di discuterne.)","","","","",""
"S """"","S_471082e6","","","","","",""
"C """"","C_01c42333","(Quindi, come avresti già potuto indovinare, ho mantenuto la connessione tra te e lo Swarm chiusa oltre a sopprimere le tue abilità psioniche).","","","","",""
"S """"","S_4e029fc3","(Bene, quando viene menzionata la parte relativa alla formazione? Cosa devo fare?","","","","",""
"C """"","C_987e728e","(Non correre, in primo luogo, dovresti provare un po 'di come si sente lo Sciame.)","","","","",""
"C """"","C_d9d01375","(Ora aprirò leggermente la tua connessione allo Sciame, preparati).","","","","",""
"S """"","S_45d2873d","(Va bene, sono pronto!)","","","","",""
"""""","narrator_4423356f","Sarah si concentrò intensamente sui suoi pensieri e sentimenti e il suo viso divenne una maschera di pietra.","","","","",""
"S """"","S_0cbe9054","Oh ...{w} no ...{w} così tanto ...{w} Io{w} ... gestirò ...","","","","",""
"S """"","S_67e7dfdc","W-cosa ... ahh ... {w}troppo ...","","","","",""
"S """"","S_4249c312","I...{w} no... no more...{w} my head...","","","","",""
"S """"","S_e64d674b","Non riesco a sentire i miei pensieri...{w} si fermano...{w} troppo di te...","","","","",""
"S """"","S_ca675970","No-no-no! Ahhh ...","","","","",""
"""""","narrator_1bb5e4dc","L'immagine di una creatura inimmaginabilmente gigantesca apparve nella mente di Sarah. Era circondato da molti zerg alieni e sembrava fatto di tentacoli coperti di chitina, solo tentacoli e calli ossuti.","","","","",""
"""""","narrator_fe027faf","Con la vasta distesa di spazio che serviva da sfondo, Sarah notò quanto fossero davvero enormi i tentacoli. Nel mezzo del corpo della creatura riposava un occhio di proporzioni ciclopiche. E stava guardando dritto a Sarah.","","","","",""
"S """"","S_9ccf078b","","","","","",""
"S """"","S_e9b68be3","W-w-cosa è quella cosa ??? D-non avvicinarti!","","","","",""
"""""","narrator_9fc7173b","All'improvviso, vari frammenti di memoria hanno invaso la mente di Sarah. Non sembravano essere collegati tra di loro, né erano abbastanza lunghi perché Sarah potesse persino capirli.","","","","",""
"S """"","S_84778d3b","Ahh ... non capisco ... troppo veloce ... troppo ...","","","","",""
"S """"","S_327362c6","N-no ... cosa sta succedendo ...","","","","",""
"C """"","C_cddfb5b8","{size=-15}(Sarah ...){/size}","","","","",""
"C """"","C_ec2e8f3d","{size=-10}(Sarah ...){/size}","","","","",""
"C """"","C_94fdcf87","{size=-5}(Sarah ...){/size}","","","","",""
"C """"","C_e3ddfc05","{size=+5}(Sarah ...){/size}","","","","",""
"S """"","S_010e5818","Ahhh ...","","","","",""
"S """"","S_3bed101f","W-cosa era quello ... e ...","","","","",""
"S """"","S_cde7f99a","Ah ... la mia testa ... perché fa così male ...","","","","",""
"C """"","C_6eedfac9","(Non preoccuparti, è una reazione naturale. Posso alleviare il dolore se me lo permetti.)","","","","",""
"S """"","S_ae022b5b","Si sarebbe bello.","","","","",""
"C """"","C_ff444358","(Un momento.)","","","","",""
"""""","narrator_13db018f","Il mal di testa di Sarah si calmò, ma si sentì leggermente più stanca.","","","","",""
"S """"","S_89d82e4f","Ho sperimentato peggio, non ho bisogno di sprecare i tuoi sforzi su di esso.","","","","",""
"C """"","C_815e31b4","(Qualunque cosa.)","","","","",""
"C """"","C_86f862a4","(All'inizio tutto andava bene, ti guidavo facilmente ... ma poi hai smesso di rispondere.)","","","","",""
"S """"","S_50ec9922","(Sai perché potrebbe succedere?)","","","","",""
"C """"","C_d91a3b5b","(Molto probabilmente, la tua mente ha cercato di entrare più a fondo nello Sciame, e ha ottenuto ... beh, è ​​stato risucchiato.)","","","","",""
"C """"","C_aa60e7c3","(La cosa strana è che non potevo sentire la tua presenza allora, come se tu fossi appena scomparso ... Ricordi cos'è successo?)","","","","",""
"S """"","S_616d3d28","(Io ... non sono sicuro ...)","","","","",""
"S """"","S_fb90b710","(C'era così tanto ... ho visto dei ricordi, non so a chi appartenessero ... E sono stati tutti ... strappati. Inoltre, sono cambiati molto velocemente.)","","","","",""
"S """"","S_5a9ec028","L'unica cosa che ricordo chiaramente è ... una creatura. Una creatura dall'aspetto molto strano ... E anche molto spaventosa.","","","","",""
"C """"","C_64c0f7ca","(Hm, molte cose si adattano a questa descrizione. Potremo solo scoprire di cosa si tratta se continueremo ad allenarci.)","","","","",""
"""""","narrator_b8002ac8","All'improvviso, la porta della stanza di Sarah si aprì e Stukov entrò.","","","","",""
"A """"","A_5f3f8371","E 'un brutto momento?","","","","",""
"S """"","S_8284caa0","No, stavamo solo finendo.","","","","",""
"A """"","A_0376ac93","Grande. È tempo di presentarti ad Abathur ...","","","","",""
"S """"","S_9ccf078b_1","","","","","",""
"S """"","S_c55dca96","Proprio adesso?","","","","",""
"A """"","A_c50e56f3","No, accetta i clienti secondo il principio 'primo arrivato, primo servito'. Certo, ora!","","","","",""
"S """"","S_a4dad63b_1","","","","","",""
"S """"","S_c0623018","(Idiota...)","","","","",""
"A """"","A_f828e147","Andiamo, ti sta aspettando.","","","","",""
"C """"","C_c20fae7e","(Il nostro discorso può aspettare, incontrare Abathur è più importante.","","","","",""
"S """"","S_e6eff5ae","(Ok.)","","","","",""
"A """"","A_8095fe14","Eccoci, andrai avanti da solo.","","","","",""
"S """"","S_28d8f5c7","Non verrai con me?","","","","",""
"A """"","A_87afcc2e","No, ti aspetterò qui. Quando hai finito, ti ricambierò.","","","","",""
"A """"","A_4daeeba1","E non perdere tempo lì dentro, non voglio abitare qui per sempre.","","","","",""
