location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"""""",narrator_1c5156ce,"Dopo diversi turni, Sarah e Stukov entrano in un'altra stanza.",,,,,
"""""",narrator_7573b67f,"Sarah si guardò rapidamente intorno: era quasi completamente vuota, con un solo grande oggetto proprio nel mezzo... E l'odore le sembrava familiare.",,,,,
"A """"",A_904bf4f3,"Allora, cosa ne pensate?",,,,,
"""""",narrator_23cdb4f6,"Sarah, confusa, ispezionò l'oggetto per qualche istante.",,,,,
"""""",narrator_c462cf40,"Sembrava simile a una piscina, ma con punte giganti in alcuni punti e acqua verde. E sembrava quasi che fosse vivo.",,,,,
"S """"",S_d44b29f1,Cos'è questo?,,,,,
"A """"",A_a00a2196,"La Padrona ha deciso che dovevi rilassarti. E, naturalmente, puliti.",,,,,
"""""",narrator_6849b9e2,Le guance di Sarah si arrossarono per un secondo.,,,,,
"S """"",S_8125eec1,Vuoi che ci lavi?!,,,,,
"A """"",A_a245bd6d,Sì. Quando è stata l'ultima volta che hai fatto il bagno? Puzzi un po '. Ahahaha.,,,,,
"""""",narrator_fba652e5,"Sarah si è ricordata che in effetti non si è lavata da un po '. Tuttavia, ha risposto:",,,,,
"S """"",S_d5366252,Non puoi farmi un bagno normale? Contatta il tuo 'fornitore'!,,,,,
"A """"",A_39ffc683,Ahaha. Preferirei ordinare qualcos'altro da lui. *Winks*,,,,,
"S """"",S_9d3612ac,(Grrr... pervertito sporco...),,,,,
"A """"",A_87fb7c9a,E cosa c'è di sbagliato in questo bagno?,,,,,
"S """"",S_92a0f31e,È disgustoso! Ed è in movimento!,,,,,
"A """"",A_c6d30421,Certo che si sta muovendo! Tutto qui è vivo!,,,,,
"S """"",S_0162e272,Di cosa è pieno? È acqua?,,,,,
"A """"",A_51330aa7,"Dearie, hai dimenticato dove sei? Non c'è acqua pura qui. E non chiedere nemmeno su shampoo o gel o qualcosa del genere. Non ne avrai bisogno. Questa sostanza organica ti aiuterà.",,,,,
"S """"",S_95b19d9f,,,,,,
"A """"",A_d5e773e5,"La scelta è tua, ma ti rendi conto che hai l'odore di un hydralisk? Ahahaha.",,,,,
"S """"",S_8bb219d2,(Lo sento davvero male?),,,,,
"S """"",S_82ed658b,,,,,,
"""""",narrator_ef4c80eb,Sarah ha cercato di annusare in modo discreto l'ascella...,,,,,
"S """"",S_fa6b3eda,"(Oddio, che odore... Non mi ricordo nemmeno l'ultima volta che mi sono lavato... Un bagno sicuramente non mi farebbe male...)",,,,,
"S """"",S_82ed658b_1,,,,,,
"S """"",S_95ad68f8,"Va bene, ma dovrai andartene. Non voglio che tu mi veda.",,,,,
"A """"",A_e9f9b19c,Sei ancora timido da parte mia? Volevo scrub la schiena...,,,,,
"S """"",S_ea7d6524,,,,,,
"S """"",S_25145346,A-sei pazzo?,,,,,
"S """"",S_4dea2d6e,Mai!,,,,,
"A """"",A_707c9b31,"Bene, qualunque cosa tu dica. Al termine, premi questo pulsante e io sarò qui. *winks*",,,,,
"""""",narrator_8a6fcf0f,Stukov è partito.,,,,,
"""""",narrator_5e9af356,Sarah si tolse lentamente i vestiti e lentamente appoggiò la gamba nel 'bagno'.,,,,,
"S """"",S_2125e5fc,"Che schifo! No, no non posso!",,,,,
"S """"",S_b1287562,"(Oh dio, disgustoso!)",,,,,
"""""",narrator_9285554f,Sarah rapidamente rimosso la gamba dalla piscina.,,,,,
"C """"",C_b029309c,(E pensavo che non ti arrendessi a metà strada...),,,,,
"S """"",S_9c685f69,E tu sei qui anche...,,,,,
"C """"",C_0c3624b0,"(Non capisco la tua esitazione, questo è solo un bagno, ma la decisione è tua comunque, puoi chiamare Stukov proprio ora... I terrestri sanno dell'igiene, giusto?)",,,,,
"S """"",S_82ed658b_2,,,,,,
"S """"",S_7db5c808,Certo che lo facciamo !!!,,,,,
"S """"",S_66f72caa,"Sai, questo non è pericoloso, vero? Penso che ci sia qualcosa lì dentro...",,,,,
"C """"",C_2968690f,"(Credimi, se la Padrona volesse farti del male, lo avrebbe già fatto. Questa sostanza è completamente innocua.)",,,,,
"S """"",S_82ed658b_3,,,,,,
"S """"",S_0005a8c9,"Bene, ci riproverò allora...",,,,,
"""""",narrator_442e5e91,"Sarah mise con cura la gamba nella vasca da bagno, poi la seconda.",,,,,
"""""",narrator_075f4d07,"Il liquido era caldo e non causava alcun disagio. Ma nonostante quello, Sarah non riusciva a farcela.",,,,,
"C """"",C_fd8e3299,"(Sdraiati, non c'è nulla di cui preoccuparsi.)",,,,,
"S """"",S_85cc35ae,È facile per te dire...,,,,,
"S """"",S_1d4076fa,(Phew... lo farò... mi ci abituerò un po 'prima...),,,,,
"""""",narrator_4640a453,"Qualche tempo dopo, Sarah era completamente nella vasca da bagno e lei chiuse gli occhi.",,,,,
"S """"",S_4ed0ab61,"(Questo non è poi così male: il liquido sembra acqua, solo un po 'più denso. È caldo e piacevole, ma questo odore... Non posso proprio ignorarlo.",,,,,
"""""",narrator_b169a6c6,Sarah ha passato un po 'di tempo sdraiato in piscina...,,,,,
"S """"",S_855ac67d,"Sooo, qual è il prossimo? Sto semplicemente sdraiato qui?",,,,,
"C """"",C_85083a92,"(Sì, è corretto, non devi fare nulla, il liquido ti pulirà.)",,,,,
"""""",narrator_1a447cb0,"Il bagno vibrò leggermente, il che fece scivolare leggermente il liquido e fece sentire a Sarah che non era sola nella vasca da bagno.",,,,,
"""""",narrator_ad1be3e4,Qualche tempo dopo.,,,,,
"""""",narrator_16d741bb,Sarah si alzò velocemente.,,,,,
"S """"",S_a4ec58fb,Penso di essere abbastanza pulito per ora.,,,,,
"C """"",C_4b72c691,"(Tu, gli umani, sei strano... Quando eri nel bagno, il tuo livello di dopamina era in costante aumento, ti piaceva...)",,,,,
"S """"",S_d867e36b,Non voglio perdere più tempo del necessario qui.,,,,,
"S """"",S_82ed658b_4,,,,,,
"S """"",S_5c9e2108,"(Anche se ammetto che il liquido è piacevole e ora mi sento meglio, ma ho anche una leggera vertigine...)",,,,,
"""""",narrator_59e0e64b,Sarah si veste.,,,,,
"S """"",S_8425c27e,(È ora di chiamare Stukov.),,,,,
"""""",narrator_834f2263,Sarah preme il pulsante e presto la porta si apre e Stukov entra nella stanza.,,,,,
"""""",narrator_83c16452,"Lì, Stukov passò un po 'di tempo a ispezionare da vicino Sarah.",,,,,
"A """"",A_c65ce9d4,"Bene, questo è molto meglio, non è vero?",,,,,
"S """"",S_b5ee6b93,Ora ho l'odore di quella roba strana nella vasca da bagno!,,,,,
"S """"",S_ebb18300,(E ha un odore strano...),,,,,
"A """"",A_3a9ebd4c,"Bene, è previsto e irrilevante. Ma ora sei vuoto e pronto per eventuali prove future. *winks*",,,,,
"S """"",S_30982d55,,,,,,
"A """"",A_98523eca,La Padrona voleva che ti dicessi che potresti venire a lavarti qui ogni volta che volevi.,,,,,
"A """"",A_d87f3a7b,"Se decidi di volerlo, dimmelo.",,,,,
"S """"",S_8a1295ac,Volere?,,,,,
"S """"",S_b41c5c38,Lo faccio solo perché ne ho bisogno.,,,,,
"A """"",A_0cb37f9b,"Heh, bene, qualunque cosa tu dica. Torniamo indietro.",,,,,
"""""",narrator_24f4c59a,,,,,,
"""""",narrator_898e51c7,"Ora 'Bathtime' è disponibile per Sarah. Per iniziarlo, ha bisogno di contattare Stukov",,,,,
"""""",narrator_f74e5dd3,,,,,,
"""""",narrator_60d323af,"Dopo un paio di turni, Sarah e Stukov entrano nella stanza con la piscina.",,,,,
"A """"",A_2b33453f,"Quindi, vuoi che ti scruti le spalle?",,,,,
"S """"",S_220487f1,,,,,,
"S """"",S_056980ca,,,,,,
"S """"",S_23c1c4b6,Questo di nuovo? Ti ho detto che non succederà mai!,,,,,
"S """"",S_0c570f3c,S-stop chiedendo questo!,,,,,
"A """"",A_bcb3d3c5,"Ah ah ah. La speranza è l'ultima a morire. Bene, la prossima volta, divertiti.",,,,,
