location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,narrator_b232f796,"""Королева Клинков точным и размеренным движением свалила Лиззару на пол, фиксируя податливое тело своими конечностями.""",,,,,
,L_3c430fcd,"L ""И-и-ик!""",,,,,
,L_d8427cdc,"L ""(Т-ты... Что ты делаешь?!)""",,,,,
,L_af422b08,"L ""(Это было так быстро... ее реакция, я и глазом не успела моргнуть, как она схватила меня... Ты планировала это с самого начала?!)""",,,,,
,S1_2063f4de,"S1 ""Я всегда на шаг впереди, Лиззара.""",,,,,
,L_7d4df61f,"L ""(Зачем ты меня держишь?)""",,,,,
,S1_c9d31ddf,"S1 ""Дорогуша, а ты еще не заметила? В каком мы положении?""",,,,,
,narrator_d5a82785,"""Королева Клинков сжала половинки ягодиц протосса, наталкивая Лиззару на понимание того, в каком положении она оказалась.""",,,,,
,L_b285a6fb,"L ""!!!""",,,,,
,S1_248a8cb4,"S1 ""Это всего лишь небольшой осмотр, не более того, так что тебе не нужно переживать.""",,,,,
,narrator_b1a20967,"""Лиззара почувствовала, как ее лицо вспыхнуло из-за смущения. Королева Клинков с огромным аппетитом смотрела на ее вагину, чего никто себе не позволял.""",,,,,
,S1_c70c6ef5,"S1 ""Ммм, давай начнем...""",,,,,
,S1_8c0fdac5,"S1 ""Так-так-так, что у нас тут?""",,,,,
,S1_30bd8cf5,"S1 ""А у нас тут? Черт! Какая киска... Очень впечатляет, хи-хи. Ты скрывала от меня такую прелесть?""",,,,,
,narrator_9ba4bbc5,"""Девушка немного раздвинула ягодицы, чтобы лучше рассмотреть вагину Лиззары.""",,,,,
,S1_9b8392e5,"S1 ""Такая тугая и нетронутая... Прекрасно! С тобой можно столько всего попробовать!""",,,,,
,L_891b8b19,"L ""(Эй... ч-что ты делаешь, нет, отпусти!)""",,,,,
,L_255c8c6a,"L ""(Не смотри на нее!)""",,,,,
,narrator_1d899329,"""Протосс пыталась вырваться и спрятать свои интимные части от Королевы Клинков, но девушка держала ее слишком крепко.""",,,,,
,L_1757cce2,"L ""(Отпусти! Нет! Я не хочу, чтобы ты видела мою... Промежность.)""",,,,,
,S1_0e7a1229,"S1 ""Т-щ-щ-щ-щ-щ-щ-щ!!!""",,,,,
,narrator_0664942a,"""Девушка поставила на Лиззару вторую ногу, пресекая попытки выбраться полностью.""",,,,,
,S1_da2911c3,"S1 ""Тише-тише. Будь хорошей девочкой и не брыкайся.""",,,,,
,S1_16691aff,"S1 ""Называй вещи своими именами, милашка. Твоя киска стала сильнее пахнуть... У тебя кинк на обездвиживание? Какая прелесть.""",,,,,
,L_4c8ba2fb,"L ""(Ах... Я... Не могу пошевелиться!)""",,,,,
,S1_01777292,"S1 ""Правильно, ты бы нам только мешала. А я могу сделать все в лучшем виде, милашка.""",,,,,
,S1_bf3625ea,"S1 ""Ты попала в самые надежные руки на этом корабле... В мои, хи-хи.""",,,,,
,L_d85e3e7c,"L ""(Насколько же она сильная? Я совсем не могу совладать с ее хваткой... Будто мое тело застряло в скале! Я никогда не испытывала ничего подобного! Особенно от террана!)""",,,,,
,narrator_72f16301,"""Протосс продолжала попытки вырваться, чувствуя внутри всю безысходность ситуации.""",,,,,
,narrator_383c759c,"""Лиззара была только отчасти права. Перед ней был не просто терран, это было что-то больше, это было новое создание, слияние зерга и террана.""",,,,,
,L_7e27a0b3,"L ""(Нет, ее тело перестало быть похоже на человеческое. Так мне не выбраться.)""",,,,,
,narrator_a797f5f0,"""Королева Клинков почувствовала, что сопротивление начало угасать, позволяя вернуться к своему делу.""",,,,,
,S1_be86c17b,"S1 ""Умница, давай продолжим... Тебе когда-нибудь было интересно, как выглядит твоя вагина? Ты по-любому ее рассматривала, все мы этим занимаемся. Но сейчас давай я рассмотрю ее хорошенько, хи-хи.""",,,,,
,L_46051973,"L ""(Ч-что? Нет, я не хочу, чтобы ты ее так пристально рассматривала!)""",,,,,
,S1_57b3c9c8,"S1 ""У тебе такая аккуратная киска, которой бы точно позавидовали. Очень любопытно... Она почти не отличается от той, что у терранов... Но твоя вагина такого яркого цвета. Внутри она такая же?""",,,,,
,S1_93f61e36,"S1 ""А ведь в дикой природе яркий цвет необходим для привлечения внимания...""",,,,,
,S1_4c4de2b4,"S1 ""Видишь, Лиззара, сама природа подталкивает тебя к этому!""",,,,,
,S1_4597c4d3,"S1 ""И этот запах... Я могу почувствовать его еще отчетливее. Такой сладкий, что у меня уже для слюны не хватает места во рту.""",,,,,
,L_0565786d,"L ""(Х-хватит! Я не хочу этого слышать! Не говори о моей промежности так!)""",,,,,
,S1_55d626d7,"S1 ""Я еще слишком мало о ней сказала, милашка. Как ты вообще живешь, не используя такую киску в благих целях?""",,,,,
,S1_266db1e9,"S1 ""Ты такая жадина! Жить с такой киской и не делиться ей? Вот что настоящий грех.""",,,,,
,narrator_7e20db87,"""Королева Клинков приблизилась к вагине Лиззары, глубже вдыхая ее запах.""",,,,,
,L_a6fab628,"L ""(А-а-ах! М-мы договаривались только на осмотр! Ты переходишь границы! П-перестань ее нюхать, м-м-м-м...)""",,,,,
,S1_1106b981,"S1 ""Не-а, не было никакого договора.""",,,,,
,S1_dac7fa5d,"S1 ""Ты была просто создана для этого, Лиззара. Этот запах... Я еле сдерживая себя, чтобы не взять тебя прямо здесь.""",,,,,
,S1_b6158e95,"S1 ""Мы просто не имеем право остановиться на осмотре. Нужно более детально тебя изучить!""",,,,,
,S1_dd98b014,"S1 ""Твоя киска сама хочет, чтобы мы узнали о ней все. Особенно так ли она хороша внутри, как снаружи.""",,,,,
,narrator_c9b182ee,"""Королева Клинков нехотя отстранилась от промежности Лиззары, сглатывая накопившуюся слюну, после чего сладко облизнулась.""",,,,,
,L_24847058,"L ""(Это уже переходит все грани разумного. Какое тут стоп-слово?)""",,,,,
,S1_6530ee2c,"S1 ""Ха-ха, меня уже не остановить. Я добралась до такой аппетитной киски... Разве я могу отступить? Нужно закончить начатое.""",,,,,
,L_c09b3d37,"L ""(Ты что-то задумала... Что ты собираешься со мной делать?)""",,,,,
,S1_b97c37ae,"S1 ""Я думаю, ты все прекрасно знаешь...""",,,,,
,L_2f1d77a0,"L ""(Нет, не знаю, это еще сильнее ухудшает ситуацию!)""",,,,,
