location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,narrator_sFnFFSZU,"""Сара пыталась отдохнуть, почувствовав прекращение движения в своем животе. Тело расслабленно заныло.""",,,,,
,S_rrAAq9nc,"S ""Как хорошо... Я и не замечала, что все было такое напряженное.""",,,,,
,narrator_BxhvroZi,"""Девушка потянулась, стараясь размять затекшие мышцы. В животе начало зарождаться какое-то желание, которое Сара не могла определить.""",,,,,
,narrator_ZJkv9cS4,"""Она предпочла не обращать на это никакого внимания, смакуя минуты расслабления.""",,,,,
,S_KGa8kvVJ,"S ""Лиззара права, мне нужно чаще отдыхать...""",,,,,
,narrator_75iAGkBu,"""Все переживания и беготня отошли на второй план. Больше никто никуда не подгонял. Сара наконец смогла забыть о ненавистной Королеве Клинков и осквернителе, погружаясь в легкую дрему.""",,,,,
,narrator_cah5UZev,"""*Урчание*""",,,,,
,S_qCGLPfBH,"S ""Что это?""",,,,,
,narrator_fkT4N8Cs,"""Желание огромными темпами нагоняло девушку даже во сне, заставляя резко вскочить на кровати.""",,,,,
,S_jzpCpQG8,"S ""Такие странные ощущения... Меня как будто что-то пнуло!""",,,,,
,narrator_mpHgbDtB,"""Сара с трудом понимала, что именно ее вырвало из дремы. На ощупь тело было в порядке, никаких резких болей и дискомфорта... Просто хотелось чего-то.""",,,,,
,S_nwG4sRiT,"S ""Малыш...""",,,,,
,narrator_SRq8crZ6,"""Мысль о члене возбудила девушку. Из ее киски начала выделяться смазка, которая привлекла самца своим ароматом.""",,,,,
,narrator_acvk6Hfu,"""[zergling_s_name!t] немедленно появился в поле зрения, яростно принюхиваясь. Глаза девушки загорелись при его виде.""",,,,,
,Z_TgoqTtNQ,"Z ""Скр?""",,,,,
,narrator_atkC5Mmk,"""Сара приподнялась на локтях, демонстрируя свой выпирающий живот. Она чувствовала себя как никогда привлекательно и хотела в себе сперму сильного самца.""",,,,,
,S_hYbzcs2s,"S ""Ты всегда был такой... привлекательный?""",,,,,
,narrator_LpxH7DB6,"""Девушка не видела никакого помутнения в своем рассудке, мысли были вполне здравыми, но что-то переменилось.""",,,,,
,S_LSr8Qtn8,"S ""Тебе же нравится мое новое тело? Этот живот сексуальный?""",,,,,
,Z_bM2H8vAD,"Z ""Скр-скр-скр!""",,,,,
,narrator_oUbFtVSy,"""Зерглинг не решался запрыгнуть на кровать, но по его походке девушка заметила сильное возбуждение.""",,,,,
,S_mAfvrTiX,"S ""Да... Всем он нравится! Хочешь трахнуть беременную самку?""",,,,,
,narrator_qKbYFxrH,"""Сара приглушенно застонала, полностью опускаясь на кровать. Ее ножки неосознанно расположились на разных частях постели, демонстрируя текущую киску.""",,,,,
,narrator_HHraFyLS,"""Девушка сама не заметила, как возбудилась. Гормоны внезапно ударили в голову, пробуждая необузданные желания.""",,,,,
,Z_NWkfxT3S,"Z ""Скр-скр...""",,,,,
,narrator_JBZBpCqr,"""Зерг продолжал жадно рыскать у подножья кровати, испытывая дискомфорт от вставшего члена.""",,,,,
,S_tc4bVMEw,"S ""Ох... Чего ты медлишь? Я так голодна... Мне нужно твое семя!""",,,,,
,Z_TTTaFCG2,"Z ""Скр-скр-скр!""",,,,,
,narrator_rGxg2N3n,"""Сара опустила свою руку на промежность, раздвигая пальцами половые губы. Она сама получала от этого представления невероятное удовольствие.""",,,,,
,S_8tbpCQPr,"S ""Разве ты откажешь мне в услуге? Откажешься наполнить эту нуждающуюся вагину своей спермой?""",,,,,
,narrator_BG2iBYga,"""Терпение зерга достигло своего лимита, подстегивая его взобраться на постель быстрым рывком. Девушка вся затрепетала от понимания, что существо не находит себе места именно из-за нее.""",,,,,
,Z_ZE3kRd7n,"Z ""Скри...""",,,,,
,S_XGnYroXN,"S ""Ммм... Чувствуешь, как тут пусто без твоего члена? Это сводит меня с ума!""",,,,,
,Z_3KXR9E4m,"Z ""СКР-СКР!""",,,,,
,narrator_tBCpQGut,"""Сара удивленно вскрикнула, когда лапы зерглинги опустились на ее живот. Маленькому телу было неудобно расставлять свои лапы по бокам, но в большей степени на это решение повлияла притягательная сексуальность беременного живота.""",,,,,
,S_55zGzxiv,"S ""Ах! Шалун! Вас всех так заводит моя беременность? Хи-хи-хи...""",,,,,
,Z_6jXmhzmL,"Z ""Скриии!""",,,,,
,narrator_dRSXH8sm,"""Девушка неожиданно для себя, немного забеспокоилась за сохранность яиц, но [zergling_s_name!t] был очень деликатный. Он лишь слегка касался кожи, опираясь на задние лапы.""",,,,,
,S_F6KnxYJV,"S ""Оооо... да! АХ!""",,,,,
,narrator_N5xwgFfN,"""Зерг никак не отреагировал на замешательство девушки. Все его внимание было на сокращающейся вагине.""",,,,,
,narrator_NRNepAQx,"""Почувствовав тепло вокруг своего члена, зерг замер на секунду.""",,,,,
,Z_S7nUkVcf,"Z ""СКР!!!""",,,,,
,narrator_sqUT7yzK,"""Маленький зерг пищал от восторга. Он уже отвык от последних шалостей без должного внимания самки.""",,,,,
,narrator_ZGpWT9Ha,"""Инстинкты полностью взяли контроль над существом, командуя начать движение.""",,,,,
,S_iMKj8MJc,"S ""Ох... Ты такой нетерпеливый!""",,,,,
