location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,narrator_cf360ee2,"""Сара продолжала следовать за Стуковым, постоянно ощущая на себе мужской взгляд.""",,,,,
,S_c1926d7c,"S ""Следи за дорогой, а то еще врежешься во что-то. Или мы заблудимся, что еще хуже.""",,,,,
,narrator_040dc5c3,"""Сара надеялась, что Стуков прекратит так откровенно пялиться на нее, но он разрушил ее надежды в пух и прах. Мужчина повернулся к Саре, смотря на нее прямо.""",,,,,
,S_20a5ded5,"S ""Серьезно? Даже на секунду не смутишься?""",,,,,
,A_eba8b53d,"A ""Разве есть причины? Передо мной сексуальная девушка, от которой грех оторвать глаза. Тем более, если эта девушка стала еще лучше.""",,,,,
,narrator_379ff476,"""Стуков присвистнул, еле сдерживая свои руки при себе. В его фантазиях он уже изучил все изменения, что очень хотелось повторить и в реальности.""",,,,,
,A_34716cee,"A ""Ты себя-то видела? От тебя и раньше тяжело было оторвать взгляд, но теперь...""",,,,,
,S_d7753309,"S ""Взгляд не на меня, а на мою грудь, прошу заметить.""",,,,,
,A_76df1d82,"A ""Твои сиськи все еще часть тебя. Улучшенная и очень даже привлекательная.""",,,,,
,S_481db0eb,"S ""Никогда бы не подумала, что мне придется идти рядом с тобой после всего, что я пережила. Так еще и голой.""",,,,,
,S_e88241e5,"S ""Ты ведь не упустишь возможность хотя бы посмотреть. Даже если бы мое тело совершенно не изменилось бы.""",,,,,
,A_273f779c,"A ""Я тоже не думал о таком, но очень даже рад этому исходу. Этот исход был бы не таким приятным, останься все без изменений. Но теперь...""",,,,,
,A_ef7a5afa,"A ""Могу рассмотреть все твои прелести и убедиться, что ты стала еще больше в моем вкусе.""",,,,,
,S_e3e480f1,"S ""Почему я не могла одеться там? В чем такая веская причина идти весь этот путь без одежды?""",,,,,
,A_f2b03590,"A ""У тебя нет причин больше стесняться своего голого тела, мы это проходили. А причина есть только одна. Владычица не хотела, чтобы мы теряли твое драгоценное время.""",,,,,
,A_777c4814,"A ""Поэтому ты, к моему сожалению, оденешься уже на месте.""",,,,,
,A_e4577e64,"A ""Мы уже подходим, так что прошу вперед.""",,,,,
,A_d2d05743,"A ""(Будет возможность оценить все еще и сзади, хе-хе.)""",,,,,
,narrator_b84fca66,"""Сара осторожно прошла в новое помещение, осматриваясь по сторонам.""",,,,,
,S_7f289aad,"S ""Вау... Это уже похоже на что-то, где я могу спокойно обитать. Здесь намного просторнее.""",,,,,
,narrator_9d120183,"""Девушка оглядывала окружение, где больше не было дверей, которые ее сдерживали. Она могла почувствовать себя свободной. Помещение было просторным, настолько, что границ даже не было видно.""",,,,,
,S_4ae0ece6,"S ""Здесь даже приятнее находиться. Не чувствуешь себя заложницей, знаешь ли.""",,,,,
,A_417fa05e,"A ""Таких комнат, как эта, множества. Больше нет причин держать тебя взаперти. Ты стала полноценной частью Роя, тебе полагается комната лучше, чем была. Это точно.""",,,,,
,A_d37310a2,"A ""Твои силы возросли, как и площадь твоего нового дома.""",,,,,
,S_bbc0a8e7,"S ""Все это хорошо, но тут все равно что-то не так... Пусто, что ли.""",,,,,
,A_9fc47229,"A ""Это временно. Ты отвыкнешь от тесноты прошлой комнаты и оценишь простор этой. Хотя, думаю тебе будет не до обстановки своего жилища, хе-хе.""",,,,,
,S_d7a650ab,"S ""Мы весьма долго добирались. Я не помню, чтобы была здесь раньше.""",,,,,
,A_7cd14bb7,"A ""Да, это новые для тебя места. Мы были только в некоторых частях корабля...""",,,,,
,A_47ac7490,"A ""Корабль настолько огромен, что за все время даже я не обошел и его меньшую часть.""",,,,,
,narrator_8138a6a8,"""Сара почувствовала чье-то присутствие в комнате, пытаясь понять, кто решил нарушить их покой.""",,,,,
,S_4c9b9273,"S ""Тсс! Ты чувствуешь?""",,,,,
,A_5e7ff309,"A ""Чувствую что?""",,,,,
,S_2bc4a59a,"S ""Тут точно кто-то есть...""",,,,,
,SO_72e93073,"SO ""Не стоит беспокоиться.""",,,,,
,narrator_d2bdf73a,"""Перед Сарой появилось существо, которое внешне не представляло угрозы.""",,,,,
,S_7d115af0,"S ""Кто ты?""",,,,,
,SO_dfbc580a,"SO ""Я не представился, моя оплошность. Я Сошс.""",,,,,
,narrator_478fab55,"""Сара медленно стала обходить дрона, изучая его крупное тело.""",,,,,
,SO_9e55df97,"SO ""Я давно уже не наблюдал здесь гостей... И в эту комнату уже давно никто не входил.""",,,,,
,narrator_94851901,"""Сошс начал издавать непонятные звуки, остро реагируя на последнее сказанное слово.""",,,,,
,S_3944edb2,"S ""(Он обладает сознанием, которое очень отличается от уровня обычного животного.)""",,,,,
,SO_1b18294a,"SO ""Я не был готов к тому, что меня кто-то посетит, но кого-то с такой силой и сексуальным телом я готов принимать в любое время, хе-хе-хе. Тем более, если в госте чувствуется разврата больше, чем у Владычицы, и красотой он с ней может посоревноваться.""",,,,,
,SO_2a1b7f91,"SO ""Я с радостью буду служить тебе, если тебе необходима моя помощь. Любая помощь, если ты понимаешь, о чем я.""",,,,,
,S_85c19697,"S ""(Странно, что дрон обладает индивидуальностью, но если я действительно могу рассчитывать на его помощь, то это даже к лучшему.)""",,,,,
,S_c333a7e3,"S ""Ты хорошо знаешь эти места?""",,,,,
,SO_2da6d2f2,"SO ""Конечно. Что именно тебя интересует?""",,,,,
,S_a8ac48ed,"S ""Что здесь происходит?""",,,,,
,SO_334efccf,"SO ""Разлад. Нет никого, кто соединил бы весь стаю воедино и стал бы во главе. Каждый считает себя слишком сильным, чтобы подчиняться.""",,,,,
,S_1b92b66d,"S ""Соединить стаю? С Владычицей мы обсуждали только эссенцию. Она и слова не сказала о том, что тут происходит.""",,,,,
,SO_385e2a20,"SO ""Ну конечно же Владычица решила не говорить тебе это. Может, она думает, что такая сильная, как ты, просто возьмет у них то, что ей нужно.""",,,,,
,SO_f760445d,"SO ""Но эти миссии не могут быть выполнены отдельно друг от друга. Пока ты не подчинишь лидеров, ты не сможешь заполучить их эссенцию.""",,,,,
,narrator_d8d35ccf,"""Сара почувствовала присутствие еще кого-то в комнате. На этот раз это было существо, которое Сара знала.""",,,,,
,S_8949a8f0,"S ""Надзиратели... А вот и следующая наша встреча?""",,,,,
,Ov_989bd4c1,"Ov ""(Тебе снова необходима помощь наша.)""",,,,,
,S_debc74e4,"S ""А вы можете ее предложить?""",,,,,
,Ov_650ddd4c,"Ov ""(Для этого мы здесь. Все еще желаем тебе помочь.)""",,,,,
,S_dc9aa615,"S ""Я не пожалела в первый раз, когда вы предложили помощь. Не откажусь и сейчас.""",,,,,
,Ov_406351da,"Ov ""(Мудрость не покинула тебя.)""",,,,,
,S_71aee3f4,"S ""(Но я все еще не понимаю, с чем придется иметь дело...)""",,,,,
,S_42252abe,"S ""Мне кто-то может рассказать, чем мне тут придется заниматься???""",,,,,
,narrator_2e47fadc,"""Сошс предстал перед Сарой снова, привлекая ее внимание.""",,,,,
,SO_b645c982,"SO ""Я могу помочь тебе с этим, хе-хе-хе. Я знаю все, только спроси.""",,,,,
,S_feb233b6,"S ""Хорошо, как тебя там, дрон...""",,,,,
,SO_2dde0a67,"SO ""Сошс, меня так зовут. Но вы можете звать меня как угодно *идиотский смешок*.""",,,,,
,S_5b70fee2,"S ""С какими лидерами мне придется столкнуться?""",,,,,
,SO_e34becb4,"SO ""Всего лидеров семь. Со мной ты уже знакома. Но также есть лидеры муталисков, ультралисков, стражей, гидралисков, осквернителей и зерглингов. Я могу рассказать детальнее о каждом.""",,,,,
,SO_7e6b2650,"SO ""О ком первом ты хочешь узнать?""",,,,,
,SO_dabab8bd,"SO ""О ком мне стоит рассказать дальше?""",,,,,
,S_264f1ac5,"S ""Что скажешь о лидере зерглингов?""",,,,,
,SO_33cc8409,"SO ""С ним не может быть проблем. Думаю, ты уже встречалась с зерглингами. Они не отличаются особым умом, как и их лидер. Он с трудом может говорить, не далеко уходя поведением от обычного животного.""",,,,,
,SO_138df651,"SO ""Из-за этого с ним очень тяжело о чем-то договариваться. Хоть он и лидер, но все еще зерглинг. Его не возьмешь умом, только грубой силой. Но даже если тебе удастся его приручить, его внимание всегда придется удерживать своим телом, хе-хе-хе. Зерглинги не из тех, у кого все в порядке с усидчивостью.""",,,,,
,S_2acf36a7,"S ""(С этим должно быть очень просто... Тем более, что у меня уже был опыт. Можно было бы начать с него.)""",,,,,
,S_c1223316,"S ""Что по поводу лидера гидралисков?""",,,,,
,SO_e8831edd,"SO ""Он считается одним из самых важных из-за возможности его армии вести дальний бой. Из-за разрыва связи с Роем ведет себя скрытно. Я бы был начеку рядом с ним. Мало ли, еще решит неожиданно выбросить свои шипы...""",,,,,
,SO_971655eb,"SO ""Но как лидер он все же отличается от остальных гидралисков своей жесткостью. Он явно какой-то элитный экземпляр гидралиска, со своими специфическими предпочтениями.""",,,,,
,SO_051fd3d8,"SO ""Скажу по секрету... У него есть слабость к большой груди. Так что на тебя он точно обратит внимание.""",,,,,
,S_add95709,"S ""(Грудь значит да... В этом месте не хватает более дружелюбных существ... Нужно увидеть его лично и узнать больше о его характере, если его войска действительно такие важные.)""",,,,,
,S_5d29d6bf,"S ""Что известно о лидере осквернителей?""",,,,,
,SO_c1c7d550,"SO ""О-о-о-о... Его название говорит само за себя. Это самый подлый извращенец, которого ты только могла бы встретить. Никто не знает, откуда это у него.""",,,,,
,SO_8dbe22c8,"SO ""Он будет видеть в тебе только инкубатор для своих личинок. Интересный опыт, как по мне, хи-хе-хи. Ты такое точно никогда не испытывала, а он любит быть первым во всем.""",,,,,
,SO_f14469ce,"SO ""Но он достаточно умен, чтобы не сражаться в открытую. Однако даже так у него появились разногласия с лидером ультралисков.""",,,,,
,S_e3ac8a92,"S ""Разногласия? О чем речь?""",,,,,
,SO_e0de78c2,"SO ""А так пустяк, однажды они пытались его раздавить.""",,,,,
,S_f211da98,"S ""... Да весьма странный момент.""",,,,,
,S_e3021653,"S ""(Буду надеяться, что это все, что от него можно ожидать. Кажется, с ним будет не так легко справится.)""",,,,,
,S_6c458185,"S ""Что ты знаешь о лидере муталисков?""",,,,,
,SO_72be7cd1,"SO ""Это особь женского пола, ведущая борьбу в воздухе. Хищное и опасное существо, армию которой стараются избегать. Она имеет очень большое влияние и силу, потому не станет обращать внимание на тебя, пока ты не заручишься поддержкой других лидеров.""",,,,,
,SO_3ed0d796,"SO ""Тебе не стоит вступать с ней в драку, потому что она может навредить тебе своей кислотной кровью. Но ее можно заинтересовать членом.""",,,,,
,S_608e3521,"S ""Что? Членом?""",,,,,
,SO_fa4433d2,"SO ""Да, все верно, иногда ее животная натура очень даже возбуждающаяся, хе-хи-хи. Главное – найти подход.""",,,,,
,SO_47319963,"SO ""Я вот однажды смог ее привлечь и она трогала мой член. Все бы пошло дальше, если бы нам не помешали. Но если бы мы продолжили...""",,,,,
,S_ea04266c,"S ""... Ты действительно думаешь, что мне сейчас хочется это слушать, есть темы поважнее.""",,,,,
,SO_d867a057,"SO ""Как скажешь, но мне понравилось как она трогала меня. Хи-хе-хи-хе.""",,,,,
