location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S_49182d9a,"S ""Я хотела бы поговорить о тренировках...""",,,,,
,A_19312488,"A ""Хорошо, о чем именно ты хотела поговорить?""",,,,,
,A_541e0be0,"A ""Ну что, дело сделано?""",,,,,
,S_79f17f5a,"S ""Е-еще нет...""",,,,,
,A_607a407d,"A ""Ну так чего ты ждешь?""",,,,,
,S_bbd0fc38,"S ""Х-хорошо...""",,,,,
,S_789436ce,"S ""Получается, мне нужно просто... играться с собой...?""",,,,,
,A_14109863,"A ""Не совсем. Я был удивлен, когда ты сказала, что мастурбируешь так мало. Это задание будет весьма простым и приятным, оно заключается в следующем:""",,,,,
,A_44f366e5,"A ""Тебе нужно начать больше мастурбировать. Ты уже это делала тут, в этой комнате?""",,,,,
,S_134c2991,"S ""Что??? Нет... я это еще не делала тут...""",,,,,
,A_fc6d20e2,"A ""Ну вот тогда с этого и начнём.""",,,,,
,S_9043308f,"S ""Только не говори, что мне это нужно сделать прямо сейчас перед тобой...""",,,,,
,A_bd36a037,"A ""Хах, а ты действительно хочешь?""",,,,,
,S_3a711ab5,"S ""!!!""",,,,,
,S_f5fcd04a,"S ""Нет, конечно. Я предпочитаю это делать самой. То есть мне нужно это сделать... а потом просто позвать тебя...?""",,,,,
,A_23969dfa,"A ""Да, все правильно.""",,,,,
,S_5307ec8d,"S ""(Звучит просто. С этим у меня точно проблем не будет!)""",,,,,
,A_9576a6b3,"A ""Вопросы еще будут?""",,,,,
,S_39b6b7dd,"S ""Нет.""",,,,,
,A_ce2967f7,"A ""Хорошо, тогда я жду.""",,,,,
,A_94e069c6,"A ""А ты, я вижу, времени зря не теряла, Ха-ха-ха!""",,,,,
,S_e9a34699,"S ""Да, а зачем тянуть кота за хвост?""",,,,,
,A_0c8cbb1b,"A ""Ну, тогда давай, рассказывай, как все прошло?""",,,,,
,S_c2474926,"S ""В смысле 'как прошло'? Все прошло хорошо, я же сказала, что все cделала.""",,,,,
,A_c5644ba3,"A ""Нет-нет-нет. Ты меня неправильно поняла, ты должна рассказать более подробно.""",,,,,
,S_ffe2c9d7,"S ""А? Подробней? Ч-что именно рассказывать? Я думала, мне просто нужно тебя позвать и сказать, что дело сделано...""",,,,,
,A_98740744,"A ""Хе-хе-хе. Нет, не только. Ты должна рассказать мне, как это все прошло.""",,,,,
,S_1d86a109,"S ""(Черт... это очень странно — рассказывать кому-то о своей мастурбации...)""",,,,,
