location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S_47992d84,"S ""Порадуй меня, Сошс. Я пришла по твою эссенцию. И чем быстрее мы покончим с этим, тем лучше!""",,,,,
,SO_d7804ad2,"SO ""Я рад, что ты решилась! Получение эссенции, да и еще первой, это очень важное занятие, но...""",,,,,
,SO_3b977296,"SO ""Все это не так просто, хе-хе-хе.""",,,,,
,S_83e0b115,"S ""Да? И что ты хочешь за свою эссенцию?""",,,,,
,SO_037c6a8d,"SO ""Я твой верный преданный слуга и готов поделиться эссенцией с тобой в любую минуту, но тебе нужно добыть ее.""",,,,,
,S_9de21de5,"S ""Добыть? Это какая-то уловка? Или ты серьезно?""",,,,,
,narrator_76f894ff,"""Сошс стал издавать характерные звуки, подталкивая Сару к разгадке.""",,,,,
,S_23b935ee,"S ""Стой! Нет... Неужели... Стоило догадаться, что без этого не обойдется.""",,,,,
,S_8c154ba1,"S ""Рад, что тебя наконец ублажат?""",,,,,
,SO_3faf12e4,"SO ""Хи-хе-хе... Конечно!""",,,,,
,S_2e5107ae,"S ""(Кто бы сомневался.)""",,,,,
,S_527ce643,"S ""(Но мне хотя бы не придется выполнять какое-то мерзкое задание ради того, чтобы получить эту эссенцию. Есть свои плюсы в том, чтобы иметь Сошса в своем подчинении. Кто знает, что бы он вообще придумал...)""",,,,,
,S_0c25618c,"S ""Хорошо, мы можем приступать?""",,,,,
,SO_cd4df20d,"SO ""У-у-у--у-у-у-ху-ху-ху! К этому я всегда готов!""",,,,,
,S_bce2c621,"S ""Ты можешь не издавать этих звуков?""",,,,,
,SO_352d5e18,"SO ""Прошу меня простить, но этот рефлекс мне неподвластен.""",,,,,
,S_c9fc546a,"S ""Напомни мне поговорить с Абатуром по поводу этого...""",,,,,
,narrator_ce476b18,"""Сара была готова получить свою первую эссенцию. Сошс в свою очередь немедленно начал все нужные подготовки для этого. Как только все было готово, они незамедлительно начали.""",,,,,
,SO_2a93f955,"SO ""Ну что в этот раз, ты готова вернуться к моим членам и стать сильнее???""",,,,,
,S_be5ae176,"S ""В этот раз, я готова поглотить твою эссенцию и не более!""",,,,,
,SO_4e9f8102,"SO ""Хи-хе-хо, я это и имею в виду *странный смех* отлично-отлично.""",,,,,
,SO_3b5b555b,"SO ""Надеюсь сейчас ты не остановишься на самом интересном, в каком же я предвкушении!!!""",,,,,
,SO_5330d535,"SO ""Отлично, ты все поняла, что нужно делать?""",,,,,
,S_4852228f,"S ""...""",,,,,
,S_9a9f34a2,"S ""Яснее некуда... чего же я могла еще ожидать от тебя...""",,,,,
,SO_40c990d9,"SO ""Я рад, что тебе все нравится! Как только соберешься с мыслями, просто потрогай член.""",,,,,
,SO_97cad838,"SO ""У-у-у-у-у-у-хи-хе-ху!! О... Сделай это как следует.""",,,,,
,S_5607ea6b,"S ""Замолчи...""",,,,,
,S_636a29bb,"S ""Не отвлекай меня, чтобы я не передумала и не решила получить эссенцию у кого-то другого.""",,,,,
,SO_f4559a03,"SO ""Как прикажешь...""",,,,,
,S_184f0e66,"S ""Сразу бы так.""",,,,,
,centered_3006a6b6,"centered ""Чтобы получить эссенцию дрона, Саре необходимо победить его в состязании 'Трог-трог мой любимый член!!!'. Правила простые: всего существует 3 этапа, на каждом из них Саре нужно удовлетворить все появляющиеся члены за отведенное время.""",,,,,
,S_548d9b46,"S ""Стоп, что??? Почему 3 раунда???""",,,,,
,SO_2a855461,"SO ""В смысле? Что не так? Чтобы получить эссенцию нужно пройти все 3 этапа.""",,,,,
,S_d4f63f1c,"S ""Да, но в прошлый раз я завершила первый этап...""",,,,,
