location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S1_809adfca,"S1 ""С кем бы мне позабавиться в этот раз... Выбор так велик, хи-хи. Но нужно найти кого-то достойного, кто бы утолил мою жажду.""",,,,,
,S1_ce97b969,"S1 ""Точно! Я знаю одного кандидата, который сможет достойно меня повеселить!""",,,,,
,narrator_02fbe18d,"""Глаза Королевы Клинков горели диким пламенем, когда она смотрела на гидралиска.""",,,,,
,S1_1cca68a2,"S1 ""Лучше и придумать нельзя... Эй, не хочешь немного повеселиться в компании такой завидной женщины, хи-хи?""",,,,,
,narrator_b054e07c,"""Девушка все ближе приближалась к зергу, неторопливой походкой. Он со своей стороны продолжал откровенно пялиться на сиськи.""",,,,,
,H_fa944330,"H ""Смотря какие у завидной женщины предложения. У меня... достаточно извращенные вкусы. Сможешь их потянуть?""",,,,,
,S1_0a545336,"S1 ""Потянуть? Хах...""",,,,,
,S1_ff7ce4b9,"S1 ""Поверь мне, я смогу подарить то ,что тебе даже не снилось. Я хорошо знаю о твоих предпочтениях. Грудь... хороший выбор, но я позволю тебе окунуться в настоящее блаженство.""",,,,,
,H_62a4710c,"H ""От такого грех отказываться... Но...""",,,,,
,S1_997223bf,"S1 ""Тц, ты еще не понимаешь, с кем разговариваешь. От меня никто не уходил недовольным.""",,,,,
,S1_bafae301,"S1 ""Скажем так, я умею убеждать...""",,,,,
,H_f99dcffc,"H ""Может, недовольные не уходили потому что ты их убивала? Я твою жажду слышу издалека.""",,,,,
,S1_6206a5e7,"S1 ""Ха-ха-ха, какой подозрительный! Не переживай, сейчас меня интересует другой... голод. Даже если так, это только дополнительный стимул для тебя получить максимум удовольствия от нашего 'общения'.""",,,,,
,narrator_b578eb4c,"""Королева Клинков была максимально довольна своим выбором. Гидралиск только больше добавлял масла в огонь, повышая градус напряжения в теле девушки.""",,,,,
,S1_0d59f5b4,"S1 ""У меня не так много времени, чтобы уговаривать тебя.""",,,,,
