location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,narrator_d31debdc,"""Лиззара вздрогнула, услышав размеренный стук каблуков.""",,,,,
,L_effa9a5c,"L ""(Я знаю этот звук... Он можешь принадлежать только...)""",,,,,
,S1_4a2abc74,"S1 ""Ха-ха-ха. Не ждала?""",,,,,
,S1_86ce93c8,"S1 ""Моя маленькая собачонка, как ты могла от меня утаить такое важное событие?""",,,,,
,L_730f3d2e,"L ""(Я... Я не понимаю, о чем ты.)""",,,,,
,L_0120d84e,"L ""(Никаких событий! Я просто... сижу здесь. Да, просто сижу.)""",,,,,
,S1_36424010,"S1 ""Ты та-а-ак плохо врешь, Лиззара. Может, преподать тебе урок лжи?""",,,,,
,S1_830839f5,"S1 ""Стоило мне только заговорить, так ты сразу стала все отрицать. А твой голос... Давно он так дрожит?""",,,,,
,L_0f734aa9,"L ""(А... Я...)""",,,,,
,S1_350c8356,"S1 ""Тс-с-с-с-с-с-с...""",,,,,
,narrator_a1a1067d,"""Королева Клинков приближалась все ближе, теперь Лиззара могла чувствовать ее дыхание.""",,,,,
,S1_cde75fc3,"S1 ""У тебя на лице все написано. Можешь даже не пытаться, врать это не твое.""",,,,,
,narrator_31d1514e,"""Лиззара боялась поднять свои глаза, слыша в голосе девушки нарастающее недовольство.""",,,,,
,S1_71b7ef0e,"S1 ""Чего замолчала? Решила сдаться с поличным? Правильное решение, милашка.""",,,,,
,narrator_4fe359b7,"""Королева Клинков грациозно, как кошка, запрыгнула на поручень трона, внимательно изучая мелко трясущееся тело рядом.""",,,,,
,S1_6ad925f0,"S1 ""Да брось ты, мы же лучшие подружки... Почему ты все время об этом забываешь? Ты можешь рассказать мне все что угодно, хи-хи.""",,,,,
,L_b1d3ebd8,"L ""(Ха???)""",,,,,
,L_53eb4d2e,"L ""(Подружки? После всего, что ты со мной сделала?! ТЫ СМЕЕШЬ НАЗЫВАТЬ НАС ПОДРУЖКАМИ?!)""",,,,,
,narrator_94af4ae3,"""Королева Клинков лишь улыбнулась в ответ, продолжая беззаботно вести беседу с девушкой.""",,,,,
,S1_cb0e11c9,"S1 ""Ха-ха-ха, ты так любишь преувеличивать, Лиззара. Да колись уже. Чья это была идея?""",,,,,
,L_3f90ef13,"L ""(П-прекрати... Я не хочу это обсуждать!)""",,,,,
,S1_b248e71f,"S1 ""Ну же, ты ведь не можешь скрывать это вечно. Тебе же нужно кому-то выговориться, это прекрасный момент. Я как раз в хорошем настроении.""",,,,,
,S1_4b91e16f,"S1 ""Мне так надоели обычные дела, хочу развеяться. И нет ничего лучше, чем послушать истории своей любимой подружки, которая пыталась скрыть от меня такое веселье, хи-хи-хи.""",,,,,
,L_c9180a0a,"L ""(Х-хватит! Прекрати это сейчас же!!!)""",,,,,
,L_19578add,"L ""(Черт... Только не снова!)""",,,,,
,narrator_ab85f518,"""Лиззара с трудом удержала равновесие, чувствуя, как перед глазами все плывет.""",,,,,
,S1_6d055306,"S1 ""Ай-ай-ай, думаешь, что я ничего не знаю и не понимаю, Лиззара? Я, по-твоему, настолько глупая? Кажется, ты забыла кое-что важное.""",,,,,
