location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S_60a3f846,"S ""С моим телом что-то определенно не то. Я себя как-то необычно чувствую, и на меня накатывает странное чувство голода.""",,,,,
,C_27c9fa41,"C ""(Ууу, спасайтесь кто может, похотливая Сара атакует.)""",,,,,
,S_c3d9a083,"S ""Не время шутки шутить... это совсем не смешно, мне нужно разобраться с этим. И я определенно догадываюсь, чьих рук это дело...""",,,,,
,narrator_11b1ac42,"""Только взглянув на Сару, можно было понять, что она была не в этой реальности. Ее тело будто окаменело, погрузившись в глубокий сон. Девушка полностью погрузилась в себя в поисках встречи со своим злейшим врагом, с которым делила тело.""",,,,,
,S1_c218a3d3,"S1 ""Кто к нам пожаловал... Это же моя любимая Сара решила навестить меня в этом мрачном и скучном месте. Неужели ты решила пойти на диалог?""",,,,,
,S_56c9739d,"S ""Было бы о чем с тобой говорить после всего, что ты сделала. Если бы снова не твои дурацкие игры, я бы тебя всю жизнь не видела.""",,,,,
,S1_aea2a576,"S1 ""Игры? Какие игры? Я совершенно не понимаю, о чем ты говоришь, дорогуша. Вечно ты обвиняешь меня в своих проблемах... Могу я предложить тебе чаю?""",,,,,
,S_e8b9ed9f,"S ""Может, не стоит их устраивать? Никто тогда обвинять не будет.""",,,,,
,S1_348d58d2,"S1 ""Какая ты жестокая... Упрятала меня здесь, еще и обвиняешь.""",,,,,
,S_55d18d0f,"S ""Изменение в моем теле это же твои проделки. Даже не пытайся отвертеться. Только ты заинтересована в том, чтобы испортить мне жизнь!""",,,,,
,S1_082207a5,"S1 ""Как грубо кидаться в меня такими громкими заявлениями...""",,,,,
,S_10d0f289,"S ""Я знаю, что это ты, хватит притворяться. Ты можешь попытаться обмануть кого угодно, но не меня.""",,,,,
,S1_e4b33ae8,"S1 ""А что я? Так долго пришлось ждать, когда же ты наконец заметишь мой небольшой презент...""",,,,,
,S_15ee3962,"S ""Ну как же... Никто и не сомневался, что тут не обойдется без тебя. Возбудить мое тело? Какая мелочность... Но так в твоем стиле.""",,,,,
,S1_72002424,"S1 ""Ооох, ты только это заметила? Это лишь цветочки. Самое веселье начнется тогда, когда созреют ягодки.""",,,,,
,S_18f376c8,"S ""Что и зачем ты сделала с моим телом?!""",,,,,
,S1_ec1e860b,"S1 ""Разве не интереснее, если это будет сюрприз и ты сама обо всем узнаешь, когда придет время?""",,,,,
,S_1ad398bb,"S ""Говори немедленно!""",,,,,
,S1_ec8caa43,"S1 ""С чего бы? Тебе нужно было лучше следить за мной, чтобы я не застала тебя врасплох. Неужели ты думала, что я ничего не предприму и буду покорно ждать, когда же ты решишь поглотить меня?""",,,,,
,S1_41783af6,"S1 ""Я и так ждала достаточно. Но молчание ничему тебя не учит. Где бы ты оказалась без меня? Теперь управление должен взять тот, кто сильнее и умнее. Перед собой я такого кандидата не вижу.""",,,,,
,S_c1d21133,"S ""Мы еще посмотрим, кто сильнее и умнее. Даже в такой ситуации я вышла победителем. Твое поглощение состоится уже очень скоро. Радуйся тому времени, когда я забыла о тебе и ты могла существовать.""",,,,,
,S_51a4938a,"S ""И для тебя же лучше, если так все и продолжится.""",,,,,
,S1_c25b03c1,"S1 ""Угрожаешь мне? Мы еще посмотрим, как у тебя все получится. Может быть, я сжалюсь и оставлю тебе здесь.""",,,,,
,S_3d0192d5,"S ""Я и не надеялась, что ты будешь благоразумной.""",,,,,
,S1_ef47ec3c,"S1 ""Кто из нас не благоразумный? Я старалась ради нашего величия, но ты все испортила. В этот раз все будет иначе, так что ничего у тебя не выйдет.""",,,,,
,S1_8580942a,"S1 ""Тебе придется послушать меня или унижаться, дорогуша. Я знаю, как сильно это заденет твою гордость. Какая досада, что тебе придется забыть о ней.""",,,,,
,S_97a035ce,"S ""Ты говоришь только о своем величии. Не приплетай меня в это! Тем более после того, что ты там задумала.""",,,,,
,S1_fe088752,"S1 ""Как жестоко, Сара... Это наше тело и наше сознание. Мое величие нераздельно с твоим.""",,,,,
,S_2d15db6d,"S ""Мне не нужно то величие, которого ты пытаешься достигнуть. Еще и таким путем!""",,,,,
,S1_1955ae50,"S1 ""Лучше служить кому-то? Быть всего лишь грязной подстилкой, которая всегда верно выполняет поручения?""",,,,,
,S_21027d77,"S ""Ты утрируешь.""",,,,,
,S1_3f7145a3,"S1 ""Это ты не хочешь открыть глаза и посмотреть правде в лицо! Но не волнуйся, я преподам тебе урок. Это для нашего же блага.""",,,,,
,S1_821af4c3,"S1 ""Мой подарок научит тебя хорошим манерам с теми, кто хочет тебе добра.""",,,,,
,S_f74a9644,"S ""Не дождешься. Я разрушу твой план, чего бы мне это не стоило!""",,,,,
,S1_d8d6f2d9,"S1 ""Как же... А я с удовольствием посмотрю на это представление. Потому что тот голод, который ты чувствуешь сейчас, всего лишь слабые отголоски того, что ты будешь ощущать позже.""",,,,,
,S1_914515d8,"S1 ""Это небольшая частичка моего голода, который я испытываю запертая здесь! Думаю, будет справедливо, если ты будешь его испытывать тоже.""",,,,,
,S1_3f2e3fb6,"S1 ""Ты можешь попробовать не замечать его, но тогда я воспользуюсь этим и выйду наружу. И когда у меня во власти будет это прекрасное тело, я приложу все усилия, чтобы разрушить твои наработки, хе-хе.""",,,,,
,S_eb6bf0a9,"S ""Еще чего! Я не допущу, чтобы ты выбралась из этого места. Ты очень зря рассказала мне о том, что это позволит тебе выбраться. Я с удовольствием воспользуюсь этой информацией против тебя.""",,,,,
,S1_e8b96920,"S1 ""Правда? Упс, какая же я глупая, проболталась...""",,,,,
,S1_7e5ada54,"S1 ""Но так только интереснее, Сара. Я намного умнее тебя и сделала все, чтобы получить не только результат, но и как можно больше повеселиться.""",,,,,
,S_97048a67,"S ""О чем ты?""",,,,,
,S1_924da249,"S1 ""Ты все равно не сможешь держать меня тут вечно, милашка. Рано или поздно ты сдашь свой пост, как бы ты ни старалась.""",,,,,
,S1_e6ce6c41,"S1 ""Но чтобы повеселить себя во время скучнейшего ожидания, я придумала гениальный план.""",,,,,
,S1_510d0509,"S1 ""Тебе придется очень усердно скакать на членах, чтобы сдерживать меня как можно больше. А я буду следить за тобой и наслаждаться твоими грязными похождениями.""",,,,,
,S_85561d81,"S ""...""",,,,,
,S1_f64bd9ba,"S1 ""И одного члена будет мало. Тебе придется искать все новые и молить, чтобы получить этот член, в надежде, что я не выйду.""",,,,,
,S1_ab044366,"S1 ""Возможно, поскакав на достаточном количестве членов, ты поумнеешь и начнешь прислушиваться ко мне!""",,,,,
,S_03a269db,"S ""С чего ты взяла, что я буду прыгать по членам? Я смогу удовлетворить себя и сама.""",,,,,
,S1_7783246b,"S1 ""О нет... Я никак не могла пропустить этот момент, поэтому ничего у тебя не выйдет. Ты можешь дрочить днями напролет, но это никак тебе не поможет.""",,,,,
,S1_206c118e,"S1 ""Ты не сможешь утолить этот голод без члена. И одним членом ты не насытишься. Тебе придется искать самые разнообразные члены, не оставлять ни одного без своего внимания.""",,,,,
,S1_7072b7c8,"S1 ""Ты ведь так не хочешь, чтобы я вышла наружу, ха-ха. Тогда тебе придется унижаться и умолять, чтобы кто-то переспал с тобой. Но какая ирония: такие жертвы только временно смогут удержать меня.""",,,,,
,S1_6e9998e5,"S1 ""Разве это стоит того, Сара? Может, не будем тратить время?""",,,,,
,S_71a23e0b,"S ""Это переходит все разумные границы! Ты... Ты сумасшедшая! Я сделаю все, чтобы сдерживать такую, как ты, как можно дольше!!!""",,,,,
,S_437efd0b,"S ""Я уничтожу тебя. И мир мне за это скажет спасибо!""",,,,,
,S1_aa544fff,"S1 ""Сара... Не напрягайся так без надобности. Ты просто еще недостаточно расширила свое сознание, чтобы понять меня и мои планы. Оставь все на меня, я смогу устроить нам прекрасную жизнь.""",,,,,
,S_b8d305a4,"S ""Прекрасную жизнь? Не неси чушь. Кажется, это ты много чего не понимаешь!""",,,,,
,S1_75d4ef18,"S1 ""Ты не слышишь меня... Время, когда ты поймешь, еще не пришло. Но я подожду, не волнуйся.""",,,,,
,S1_a702ddd2,"S1 ""Поэтому поспеши найти хороший крепкий член, чтобы мне было не так занудно ждать этого часа. Или мы все еще можем закончить все прямо здесь.""",,,,,
,S1_4a020235,"S1 ""А сейчас, может, все же выпьем чаю?""",,,,,
,S_48737293,"S ""К твоему сожалению, слишком много кандидатов, которые бы хотели подарить мне свои члены. Так что посиди пока тут.""",,,,,
,S1_795cfe18,"S1 ""Какая же ты упертая, Сара...""",,,,,
